asset_name,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28
FORD MOTOR CO DEL,0.01295,-0.015625,-0.034632,-0.007474,-0.013554,0.001527,0.004573,0.021244,0.008172,-0.006632,-0.033383,-0.069839,-0.035479,-0.018819,0.027027,-0.039898,0.004421,-0.014085,-0.022321,0.053881,0.007799,0.004299,0.028253,0.019983,0.026939,0.008744,0.01182,0.029595,0.015885,-0.052867,-0.003931,-0.020521,-0.018533,0.018062,0.032258,-0.004688,0.003925,0.010164,0.02709,-0.028636,0.048099,0.020725,0.038434,-0.076117,-0.006803,0.023592,-0.00223,0.005216,0.002965,0.02828,-0.009167,-0.003084,-0.001547,-0.001549,-0.05353,0.00082,-0.011466,-0.015742,0.015152,0.000829
AUTOZONE INC,-0.010093,0.007294,-0.017371,-0.027702,-0.000676,0.013701,-0.013625,-0.001238,-0.023855,-0.013783,-0.000835,0.009307,-0.000538,0.002093,0.019433,-0.010953,0.011145,0.009738,0.002978,0.001117,0.00073,-0.014241,0.005923,-0.011814,0.028996,-0.018052,-0.002551,-0.00094,-0.028863,0.002488,-0.005488,-0.004648,-0.007416,-0.0004,-0.003288,0.009746,0.00694,0.02437,-0.019017,0.025003,0.004229,0.023302,-0.020888,-0.018432,0.011411,-0.002502,0.00188,0.027191,0.009401,0.011863,0.001085,0.013353,-0.003457,0.013328,-0.012465,-0.002246,0.001597,-0.012017,0.012474,-0.033321
SEMPRA ENERGY,0.006198,-0.007714,-0.0135,0.010141,-0.01772,-0.00197,-0.005861,0.02718,-0.005256,-0.005527,-0.011237,-0.028349,-0.000254,-0.004769,0.008657,0.001914,0.004521,0.00691,-0.015865,-0.002815,-0.008596,-0.005371,0.008653,-0.016512,0.01351,0.01676,0.002418,0.028887,-0.006973,-0.000621,0.005845,-0.031403,-0.005808,0.014187,0.004747,0.002394,-0.00088,0.009561,0.008287,-0.003646,-0.005644,-0.002807,0.007818,-0.032458,0.011161,-0.003425,-0.017059,-0.01075,0.028607,0.004137,-0.005894,0.009818,-0.005808,0.006477,-0.01937,-0.001673,0.003222,-0.002441,-0.002576,-0.031767
GENERAL MILLS INC,0.001407,0.012878,-0.002543,-0.010661,0.021551,0.003784,-0.019532,0.01165,0.001497,0.004139,-0.004351,-0.00023,0.002186,-0.045799,0.026826,-0.002226,0.002818,0.006205,-0.013731,-0.004483,-0.006281,-0.007513,0.008051,0.006199,0.018363,-0.008609,-0.00744,-0.00119,-0.016915,-0.000242,-0.007878,-0.042145,-0.012243,0.000129,-0.000775,-0.005039,0.011167,-0.013741,0.014193,0.004108,0.001918,-0.004722,-0.026798,-0.005534,0.022523,-0.011272,-0.00747,-0.006866,0.011566,0.006703,-0.016319,-0.003185,0.0,0.022101,0.044158,0.001497,0.000249,0.004234,0.004216,-0.018153
VMWARE INC,0.001564,-0.006903,-0.009848,-0.008608,-0.003878,0.009733,0.013662,0.013809,0.00889,0.006872,-0.012525,-0.010001,-0.00772,-0.001821,0.010945,-0.003527,-0.000576,-0.000741,-0.009396,0.015143,0.006147,-0.003584,0.004905,-0.009681,0.036228,-0.014825,-8e-05,0.004829,0.005606,-0.005018,0.0004,-0.004161,-0.012213,0.008785,0.008547,0.005277,-0.005567,0.010637,-0.015589,-0.0209,0.005501,0.007104,0.005513,-0.018142,-0.019956,0.01391,-0.019587,0.001096,-0.020377,0.012034,-0.004332,0.005289,-0.013492,-0.000946,-0.014292,-0.015023,0.008336,-0.00897,-0.015352,-0.00748
FORTINET INC,0.041761,-0.031961,-0.036187,-0.01587,0.014749,0.025388,-0.014742,0.028966,0.019948,-0.008042,-0.038696,-0.004792,-0.037365,0.009804,-0.009114,-0.017197,-0.008545,-0.003694,-0.014212,0.028207,-0.006503,-0.007568,-0.004534,-0.017598,0.026133,0.014788,-0.020037,0.007848,-0.008197,0.009711,0.025169,-0.034331,0.000827,0.017555,0.025167,0.011483,0.013114,0.028014,-0.009585,-0.031309,0.025269,0.014329,0.014221,-0.015693,-0.019057,0.03443,0.108962,-0.030516,0.030958,0.009059,0.01729,0.026475,-0.022608,-0.012217,-0.015336,0.008374,0.006145,-0.028392,0.012912,-0.003019
DOMINION ENERGY INC,-0.001186,0.001656,-0.019845,-0.017209,-0.004292,0.005,-0.000172,0.02917,0.0,-0.011837,-0.007255,-0.003739,0.010747,0.00557,0.007889,0.007327,0.004959,0.016286,-0.00518,0.002929,-0.005191,0.026908,0.003811,-0.027686,0.006671,-0.004526,0.003897,0.008895,0.008496,0.000159,-0.006357,-0.011356,0.003236,0.006612,0.008811,-0.007782,-0.002561,0.004172,-0.002077,0.003843,0.015154,-0.008485,-0.017433,-0.028226,0.02473,-0.002268,-0.032955,-0.030888,0.031353,-0.015116,-0.009891,0.003272,-0.002575,0.010327,-0.010222,-0.006713,-0.007278,-0.005062,-0.011754,-0.012604
AMPHENOL CORP NEW,0.005471,-0.003091,-0.01414,-0.015224,-0.002683,0.019088,-0.013074,0.021399,0.022197,-0.00305,-0.043686,-0.00627,-0.019315,0.003687,0.007215,-0.009377,-0.003287,0.007123,-0.019123,0.023101,-0.006265,0.003415,0.014791,-0.010706,0.024381,0.007,0.002275,0.017402,0.002727,-0.006551,0.003982,-0.02206,-0.019389,0.008917,0.01076,0.006717,-0.001007,-0.012223,0.003317,-0.004577,0.018904,0.017174,0.011708,-0.005725,0.002205,-0.005501,-0.00086,-0.011811,-0.005727,0.015652,-0.004685,0.009042,-0.001228,-0.004056,-0.038381,-0.009369,0.00583,-0.014426,0.00575,0.007276
ROPER TECHNOLOGIES INC,0.013306,-0.001934,-0.015883,-0.006318,0.000369,-0.001359,-0.005304,0.019823,0.009025,-0.0114,-0.020944,-0.012197,-0.00238,0.00274,0.014911,-0.005408,0.003734,0.007068,-0.016091,0.025083,-0.010942,0.005485,0.019058,-0.015404,0.019344,-0.000586,0.000113,0.019506,-0.001946,-0.000554,-0.013127,-0.01629,-0.01286,0.021773,0.003261,0.00711,-0.00437,0.000495,-0.023265,-0.024487,0.007722,0.016778,-0.003134,-0.005109,-0.000604,0.010393,-0.01528,0.001753,-0.002939,0.005335,-0.006796,-0.012115,0.003273,0.011136,-0.010452,-0.003804,0.022391,-0.006032,0.001284,0.002821
ECOLAB INC,0.014083,-0.003817,-0.006012,-0.013426,-0.003099,0.00811,0.00791,0.001064,0.014684,-0.014929,-0.033901,-0.008876,-0.016036,0.011543,0.010221,-0.008663,0.010416,0.006296,-0.011344,0.027191,-0.014556,0.011336,0.017322,-0.032919,0.031969,0.005085,0.013181,0.013469,-0.00564,0.006846,-0.007965,-0.018603,-0.01164,0.028802,0.009223,-0.004018,-0.008264,-0.003609,0.003161,-0.012276,0.029044,0.005813,0.023053,-0.037848,-0.010438,0.003955,-0.007026,-0.03604,0.001715,0.012806,0.071066,0.035038,-0.011955,0.002593,-0.025984,0.006638,-0.002763,-0.001385,0.007441,-0.002441
AMERICAN ELECTRIC POWER CO INC,-0.003306,-0.014096,-0.006308,0.019573,0.003113,0.010862,-0.011666,0.020398,0.00071,-0.001318,-0.029648,-0.010464,-0.006027,-0.003511,0.017829,-0.009125,0.012914,0.00627,-0.009658,0.006816,-0.011041,-0.000842,0.006851,-0.018216,0.029324,0.01471,-0.00684,0.003598,-0.012496,-0.016285,0.000211,-0.025406,-0.00887,0.005893,0.005316,0.000432,-0.003776,0.00693,0.00086,-0.002149,0.011737,0.007344,-0.001057,-0.025807,0.004234,-0.002378,-0.02059,-0.011839,0.023395,0.005963,-0.006697,0.004863,-0.00242,0.018853,-0.016881,-0.00033,-0.001211,-0.003087,-0.003981,-0.023315
PARKER HANNIFIN CORP,-0.00475,-0.000471,-0.015166,-0.009492,0.006791,0.000171,-0.00914,0.022112,0.008282,-0.004358,-0.024782,-0.013396,-0.010674,0.013866,0.019608,-0.005886,0.001515,0.005533,-0.019483,0.017883,-0.003425,0.002612,0.017583,0.004076,0.035055,0.003144,0.003166,0.002641,0.012399,0.007329,-0.008756,-0.021925,-0.032488,0.025218,0.020929,0.003144,-0.007963,0.013572,0.017143,-0.007817,0.027419,0.008252,0.026955,0.036884,-0.002886,8.6e-05,0.00851,0.002727,-0.007792,0.009058,0.000881,0.025004,-0.01833,0.002651,-0.033588,0.005181,0.010686,-0.002808,0.00704,0.003909
AMERICAN INTERNATIONAL GROUP INC,-0.000158,-0.005547,-0.019442,0.0026,0.005511,0.003708,0.004015,0.015997,0.000787,-0.009125,-0.007182,0.005787,-0.01758,0.021637,0.00844,-0.014685,0.01218,0.002692,-0.006948,0.011767,-0.006129,-0.004902,0.014778,-0.005481,0.016375,-0.010535,-0.006576,0.000158,0.003467,0.011464,-0.009781,-0.024616,-0.007877,0.012152,0.010085,0.000951,0.005383,0.007559,-0.010159,-0.002527,0.000792,-0.031477,-0.03593,-0.004743,0.020596,0.010841,0.00594,-0.00164,0.007393,0.010437,-0.007101,0.005039,0.005337,-0.021557,-0.018086,0.01574,-0.00577,-0.002321,0.007977,0.007584
CINTAS CORP,0.001451,0.000173,-0.006746,-0.01478,0.001458,0.004103,-0.003691,0.008733,0.010931,-0.00679,-0.032159,0.001732,-0.003975,0.00097,0.046065,-0.025604,0.010475,0.003915,-0.017406,0.013103,-0.011664,-0.005823,-0.011493,-0.023207,0.019399,-0.001426,0.008294,0.020204,-0.017028,0.006028,-0.008999,-0.014993,-0.024235,0.020955,0.002795,0.005642,-0.007655,0.00966,-0.00866,-0.002813,0.017659,0.005904,-0.003473,-0.005373,-0.007934,0.009478,-0.007538,-0.00373,0.010888,0.011584,-0.008415,0.003521,-0.007354,0.006208,-0.018892,0.004269,-0.000937,-0.004872,0.003448,0.004444
CORTEVA INC,-0.01355,0.016,-0.043827,-0.010876,0.001571,-0.000314,-0.011767,-0.011113,0.005619,-0.015006,-0.023825,-0.007471,-0.024757,0.01012,0.00849,-0.008251,0.008149,0.006399,-0.018909,0.00597,-0.003391,0.002552,0.012897,-0.01089,0.033367,0.001639,0.010473,0.005344,0.008054,0.002237,-0.000319,-0.018979,0.011543,0.00225,-0.007377,0.009855,0.009918,0.0,0.011088,-0.020367,0.030705,0.000466,-0.038462,-0.008065,-0.013008,0.000165,0.019272,0.011635,0.029872,-0.031022,-0.004642,-0.001126,0.010304,-0.01498,-0.028313,0.031302,0.000969,-0.005161,0.006971,0.005313
MICROCHIP TECHNOLOGY INC,-0.010986,-0.012896,-0.009442,-0.018804,0.001198,0.021135,-0.012236,0.019109,0.001035,-0.016794,-0.044672,-0.00055,-0.016375,-0.003637,0.024431,-0.041804,0.000286,-0.01287,-0.016804,0.038014,-0.002839,-0.01637,0.024457,-0.023874,0.053111,0.014154,0.022358,-0.000663,-0.002122,-0.004253,-0.005739,-0.00792,-0.029093,0.025784,0.036821,-0.007732,0.005415,0.027979,-0.007411,-0.025747,0.025634,0.045607,0.041523,0.009582,-0.010195,0.024269,-0.019995,0.001179,-0.026976,0.020944,0.006522,0.012135,-0.014783,-0.011957,-0.031104,-0.011155,0.017799,-0.018719,0.011797,0.005086
MOTOROLA SOLUTIONS INC,-0.001543,0.003385,-0.016392,-0.00768,0.002329,0.011245,-0.015642,0.019844,-0.013624,-0.001647,-0.03269,-0.018278,0.008517,0.004831,0.006567,-0.008078,0.004737,0.0,-0.011028,0.01974,-0.00425,-0.001203,0.002409,-0.011239,0.03418,-0.012242,0.006677,0.007585,0.0014,0.004911,-0.010225,-0.024422,-0.016857,0.011009,0.005914,-0.002297,0.009132,-0.005105,-0.011079,-0.008491,0.018911,0.010739,-0.014821,0.002032,0.007019,-0.001704,0.000776,-0.003295,0.055882,0.000184,-0.004235,0.00588,-0.017095,0.007705,-0.003712,-0.016057,-0.000416,-0.008333,0.004355,-0.000494
LAS VEGAS SANDS CORP,0.001067,0.022819,-0.005421,-0.018868,0.007051,0.025037,-0.0207,0.022194,0.00641,0.001644,-0.002051,-0.023844,-0.023795,0.000431,0.010996,-0.007891,0.0,0.041703,-0.047049,0.019489,0.021028,0.026212,0.051895,-0.006938,0.000776,0.023463,0.019326,-0.010409,0.004884,0.027477,-0.00946,-0.001286,-0.000184,0.003679,0.015027,0.001444,-0.008113,0.060887,0.009423,-0.017651,0.01935,-0.001356,-0.025798,0.011847,-0.00396,0.003284,-0.008787,-0.000174,-0.012344,0.012498,0.000695,-0.017547,0.004775,-0.01408,0.005891,0.017746,-0.015519,-0.005491,-0.002315,0.025884
ARCHER DANIELS MIDLAND CO,-0.063385,0.004271,-0.01025,0.000881,0.025537,-0.008264,-0.005628,0.015782,-0.001071,-0.004612,-0.004095,-0.00119,0.003683,0.00313,0.01431,-0.008274,0.012087,0.013634,-0.023877,-0.005341,-0.0029,-0.034464,-0.036364,-0.025003,0.02042,-0.006748,0.010074,0.005219,0.008191,0.011557,-0.003507,-0.035078,0.003647,-0.006564,-0.00472,0.016835,-0.002332,-0.00783,-0.014959,-0.016501,0.007295,0.006276,-0.012715,-0.000364,0.003403,0.001211,-0.00738,-0.012255,0.018486,-0.002314,-0.001465,-0.000489,-0.003915,0.002088,-0.002329,0.00258,0.005392,-0.007435,-0.00307,-0.019584
TRAVELERS COMPANIES INC,-0.00353,0.002115,-0.012293,0.006891,-0.002387,0.003191,-0.011027,0.007864,-0.000321,-0.002192,-0.016449,-0.004195,0.003884,0.012424,0.019538,-0.01172,0.01218,0.005278,-0.012337,0.006963,-0.010294,-0.001973,0.000588,0.001709,0.033698,-0.024501,0.011104,0.002144,0.001879,0.010053,-0.045998,-0.007405,0.002233,0.007009,0.005558,0.036971,-0.012988,0.007183,-0.017438,-0.004503,0.017083,-0.030818,-0.018787,0.005557,0.017674,0.016237,-0.008571,-0.010833,0.007499,0.004552,-0.018497,0.00592,-0.011662,0.014695,-0.002692,0.004696,-0.003492,-0.000755,0.0,-0.001133
DEXCOM INC,0.01505,0.000678,-0.013123,0.002316,0.009244,0.04037,-0.050624,0.002748,0.023805,0.016143,-0.043213,-0.013851,-0.020937,0.008197,0.014229,-0.009411,-0.019704,-0.013999,-0.001001,0.020953,0.01044,0.013158,-0.003486,-0.023091,0.036977,-0.049732,0.00745,-0.042569,0.009231,0.012414,0.009588,-0.026299,-0.004033,0.015631,-0.013536,-0.003477,-0.019146,0.025481,0.000656,-0.011526,0.015167,0.00579,0.002971,0.003703,-0.015678,0.025953,0.003105,-0.023671,0.09931,0.003308,0.002283,0.013665,-0.024216,-0.02132,-0.006535,-0.0207,0.00197,-0.015911,0.004451,0.003889
AUTODESK INC,0.02466,-0.028125,-0.013525,-0.019053,-0.006526,0.017017,-0.011799,0.028666,0.015709,-0.01458,-0.029741,-0.008809,-0.020062,-0.003288,0.022935,-0.021485,0.000319,-0.009938,-0.023565,0.034195,-0.006645,-0.009204,0.015177,-0.031336,0.028121,0.028207,0.004988,0.033604,0.00015,0.003151,0.000548,-0.013353,-0.009949,0.050242,0.026178,-0.023002,-0.019038,0.029432,0.011609,-0.008346,0.028883,0.032673,0.027139,-0.019981,-0.023786,0.02432,-0.010418,0.015046,-0.008235,0.005386,0.018036,0.005438,-0.031185,-0.009679,-0.020138,0.005335,0.020582,-0.129454,0.021555,0.01022
ARISTA NETWORKS INC,0.003446,-0.033911,-0.016366,-0.028533,-0.017669,0.010808,-0.001795,0.023925,0.01573,-0.015261,-0.041301,-0.015289,-0.008976,-0.006365,0.012811,-0.024001,-0.004985,-0.007598,0.002608,0.022741,-0.004349,-0.003626,-0.058473,-0.038212,0.027034,0.021521,0.003134,0.009546,0.007307,-0.018604,0.011304,-0.011178,-0.030348,0.032463,0.035004,0.021903,-0.001889,0.020158,0.016695,-0.017611,0.017603,0.035709,0.022372,-0.011091,-0.017202,0.04025,0.011489,0.00044,-0.023806,0.020485,0.040147,0.000495,0.00106,-0.024351,-0.026767,0.005055,0.012055,-0.009573,0.018225,0.005072
AFLAC INC,-0.000278,0.00598,-0.017971,0.000704,0.001547,-0.01236,-0.005119,0.012293,-0.002118,-0.003962,-0.015059,-0.004471,-0.001449,0.025247,0.011322,-0.007697,0.011846,0.006829,-0.010659,0.008535,-0.001942,-0.005004,0.00475,-0.00584,0.032727,-0.032367,0.007698,-0.00125,-0.00153,0.014624,-0.005628,-0.007731,-0.016694,0.005235,0.006897,0.017613,0.003983,-0.001779,-0.000685,0.001783,0.006298,-0.002993,-0.059771,0.007112,0.002738,0.005318,0.007291,-0.01178,0.00359,0.016171,-0.019434,0.000867,-0.002021,0.003472,-0.017875,0.003376,-0.005266,0.008382,-0.004958,-0.001173
NUCOR CORP,-0.004668,0.033166,-0.020687,0.013046,-0.020787,0.007009,-0.025058,0.006731,0.009388,-0.010171,-0.09349,-0.003729,-0.013773,0.016773,0.025976,-0.003929,-0.006062,0.00338,-0.017211,-0.000894,-0.013103,-0.00569,0.045323,0.000365,0.050201,-0.019871,0.071525,0.022096,0.007832,0.011881,-0.015423,-0.01792,-0.010174,0.017706,0.002476,0.00117,0.01714,0.083934,-0.017371,-0.002996,0.015928,0.035262,0.009715,-0.000283,-0.038272,-0.015836,-0.005204,-0.016355,0.003179,0.021327,0.021777,-0.00689,-0.001529,-0.010305,-0.026953,-0.000428,-0.001101,-0.004654,0.010767,0.019236
KIMBERLY CLARK CORP,0.007152,0.009736,-0.00551,-0.008457,0.005073,0.008925,-0.004095,0.012922,0.005436,0.002812,-0.019267,-0.008063,0.002513,-0.002064,0.011671,0.003505,-0.00211,0.008968,-0.013441,0.005274,-0.010857,0.010018,-0.002188,-0.009283,0.02147,-0.010329,-0.008466,0.003312,-0.000513,0.004331,0.000219,-0.029373,-0.005119,0.022473,-0.00666,0.00298,-0.019089,-0.013554,-0.010363,0.000543,0.007908,0.0,0.001308,0.008296,-0.006628,-0.00092,-0.002073,-0.013462,0.005302,0.009075,-0.011683,-0.0063,-0.010175,0.006009,0.01572,-0.005417,-0.010192,-0.008018,0.000396,-0.009505
AGILENT TECHNOLOGIES INC,0.007356,-0.002882,-0.019079,-0.008841,0.015725,0.016588,-0.021308,0.015561,0.015,-0.018077,-0.025515,-0.010341,-0.01574,0.006669,0.014602,-0.007196,0.001476,0.002144,-0.009763,0.020258,-0.008042,0.002606,0.010864,0.002901,-0.029189,-0.001354,0.052621,0.01894,-0.010621,0.002748,-0.009686,-0.008558,-0.007789,0.019952,0.020139,-0.021187,0.00045,0.003017,-0.003456,-0.025371,0.002241,0.022159,0.000322,-0.006109,-0.014947,0.014911,-0.000582,-0.013211,0.001116,0.013438,-0.010091,-0.008429,-0.022867,-0.000135,-0.032645,-0.009343,0.007883,-0.013967,0.00694,-0.001477
M S C I INC,0.026702,-0.00491,-0.027639,-0.009098,0.001,-0.000839,-0.014861,0.009583,0.029662,-0.026444,-0.043733,-0.010678,-0.020463,-0.008529,0.031354,-0.021255,0.003245,-0.007309,-0.01301,0.038465,-0.014303,-0.008621,0.028103,-0.031638,0.021541,0.024584,0.015691,0.032864,-0.000139,0.002361,0.009975,-0.007721,-0.020836,0.032211,0.006292,0.009437,-0.021545,0.012917,0.009142,-0.025696,0.049353,0.043194,0.025103,-0.001777,-0.024726,0.012649,-0.006246,-0.002352,-0.011267,0.023246,-0.000498,0.009327,-0.022379,-0.014756,-0.036727,-0.001467,0.007118,-0.018227,0.014725,-0.006923
CAPITAL ONE FINANCIAL CORP,-0.03797,-0.016412,-0.027331,-0.010419,-0.008508,0.003754,0.008869,0.032941,0.013741,-0.022861,-0.028468,-0.039957,-0.02475,0.005918,0.015047,-0.002564,0.013409,0.000662,-0.01157,0.03311,0.003129,0.000108,0.03044,-0.018998,0.032879,0.003915,0.010775,0.033401,-0.007565,0.018115,0.007584,-0.016694,-0.039156,0.064038,0.02822,-0.005695,0.089945,-0.000172,0.013009,-0.021943,0.034783,-0.022437,0.047193,0.001806,-0.031291,0.020911,-0.02398,-0.01382,-0.001817,0.017159,-0.017211,-0.006242,-0.026869,-0.003407,-0.027166,0.004068,0.008472,0.001187,-0.005564,0.000459
HESS CORP,-0.003752,0.004534,-0.023816,-0.035422,-0.006194,-0.009869,-0.030875,0.037427,0.022436,-0.007363,-0.010943,-0.009542,0.004661,0.01781,0.031468,-0.035569,0.047154,0.012211,-0.033261,0.016013,0.006815,-0.051474,0.015239,0.030827,0.020742,0.003619,-0.00416,0.011349,0.037728,0.009819,-0.003679,-0.005869,0.020364,0.006306,0.002326,-0.00825,0.026059,0.016151,-0.026116,-0.028672,-0.010608,-0.039425,-0.037854,-0.008719,-0.001963,0.043481,-0.003769,-0.014643,0.042307,0.002933,0.006598,-0.013379,-0.01541,-0.057318,0.002583,-0.009126,0.00869,0.023196,-0.000504,-0.030098
CONSTELLATION BRANDS INC,0.005323,0.009006,-0.023712,-0.028408,-0.003877,-0.001135,-0.017615,0.014254,-0.01886,-0.005439,-0.017324,-0.017162,-0.004625,-0.000521,0.01399,-0.010198,0.00606,-8.6e-05,-0.002195,0.012593,-0.01299,-0.017907,0.015642,-0.097249,0.026596,0.005975,0.020834,0.012,0.00247,0.00811,-0.005422,-0.018679,-0.013707,0.019807,0.014125,0.015625,0.006286,-0.001878,0.001269,-0.010621,0.022796,0.008941,-0.00488,-0.007012,0.005069,-0.00388,-0.000695,-0.014123,0.006259,0.001051,-0.012208,-0.003854,0.010583,-0.002024,-0.01627,-0.004437,0.015667,-0.006693,0.002678,-0.004406
BLOCK INC,0.020658,-0.014313,-0.073922,-0.029142,-0.003752,0.037662,0.01941,0.024768,0.072961,0.003097,-0.075228,-0.051298,-0.033115,0.016049,0.019052,-0.031799,0.004951,-0.016916,-0.01303,0.064997,-0.001271,0.028644,0.025681,-0.023982,0.066141,0.001015,0.014046,0.023419,0.001814,-0.002089,0.048151,-0.039814,-0.016225,0.073583,0.072216,-0.010654,-0.000248,0.0052,0.032516,-0.048193,0.024189,0.026677,0.053755,-0.041851,-0.025499,0.007632,-0.024645,-0.061013,-0.01247,0.021135,0.025775,0.049366,-0.049099,-0.045911,-0.040922,0.01376,0.016589,0.043291,-0.028697,0.021161
CHIPOTLE MEXICAN GRILL INC,-0.000695,-0.012886,-0.021354,-0.039609,0.000703,0.01427,-0.003096,0.022893,-0.00825,-0.006478,-0.032998,-0.017089,-0.032234,0.00947,-0.002233,-0.012202,0.003239,-0.010167,-0.014106,0.01935,-0.012428,-0.011791,0.003588,-0.008641,0.027783,0.031867,0.003242,0.01914,0.022485,0.008,0.01769,-0.025459,-0.005225,0.03394,0.027109,-0.001415,-0.019504,0.027053,0.004663,-0.002429,0.022685,0.003754,0.022456,0.001953,0.004318,0.01328,-0.049598,-0.018627,-0.014326,0.019206,0.018714,0.007309,-0.02131,-0.002202,-0.029926,-0.010757,-0.019254,-0.030056,0.012203,-0.002455
BANK OF NEW YORK MELLON CORP,-0.00305,-0.011801,-0.026095,-0.027248,0.041317,-0.000448,0.002691,0.003131,0.019398,-0.01706,-0.015576,-0.003391,0.001814,0.002717,0.011063,-0.006699,0.003822,0.003807,-0.004239,0.023079,-0.003066,0.017135,0.024622,-0.004848,0.015675,0.003962,-0.0027,0.003541,-0.000415,0.018065,0.013257,-0.009058,-0.006297,0.014105,0.002031,0.002432,0.010716,0.012403,-0.010867,-0.005793,0.016074,0.004548,-0.012402,0.001196,0.006172,0.01761,0.006805,-0.004056,-0.003296,0.010117,-0.004045,0.00116,-0.009272,0.004094,-0.020777,-0.005354,0.002592,0.00338,0.007531,0.000787
REPUBLIC SERVICES INC,0.003303,0.00551,-0.010034,-0.015887,-0.009715,0.005753,-0.00396,0.007437,-0.00307,-0.003446,-0.018613,-0.013868,-0.014443,0.003008,0.011074,-0.015516,0.010275,0.001147,-0.011534,0.010355,-0.009675,-0.002403,-0.003342,-0.021287,0.022626,-0.004908,-0.020042,0.013981,-0.028758,0.013142,0.006326,-0.028246,-0.004176,0.01258,0.00138,-0.000892,0.008684,-0.003299,-0.000161,0.00218,0.00564,-0.00024,-0.01803,0.004407,0.006581,0.003229,0.001046,0.008198,0.015306,-0.010364,-0.009362,0.007609,0.033225,0.015155,-0.012428,-0.008287,-0.004024,0.006914,-0.002778,-0.002476
TRANSDIGM GROUP INC,0.009769,-0.0202,-0.007993,-0.015239,0.003688,0.00784,-0.007763,0.013646,0.013867,0.002266,-0.025254,-0.010488,-0.006075,0.013471,0.028648,-0.013686,0.002052,0.009882,-0.007582,0.010777,0.001989,-0.006162,0.012449,0.004577,0.01975,0.002758,0.012261,0.022814,0.009453,0.00541,-0.005162,-0.012111,-0.017661,0.018796,0.01836,0.013504,0.009003,0.013762,0.000774,-0.00484,0.014846,0.01449,-0.022399,0.002332,0.009601,0.030749,0.015892,-0.009704,-0.022102,0.013745,0.020486,0.016515,-0.025372,-0.006278,-0.0091,0.005141,0.007166,-0.005963,0.007481,-0.004723
APOLLO GLOBAL MANAGEMENT INC NEW,-0.00245,-0.014013,-0.054945,-0.019535,-0.029254,0.023457,0.000796,0.018925,0.021383,0.00978,-0.030569,-0.024196,-0.002879,0.005936,0.029346,-0.011931,0.007527,-0.013074,-0.014036,0.016795,0.003461,-0.015363,0.024678,-0.021908,0.021922,0.015389,0.018371,0.017438,0.011229,0.018556,-0.008894,-0.015342,-0.033074,0.019611,0.02639,-0.01656,-0.001477,0.041864,0.005537,-0.022028,0.021946,0.024583,-0.005102,0.017325,-0.017166,0.016773,0.007362,-0.0743,0.033041,0.005802,0.008302,0.010745,-0.004694,-0.003468,-0.029255,0.013266,0.013377,-0.004775,-0.00635,0.006816
DOW INC,0.001962,0.009399,-0.00582,-0.003902,-0.006856,-0.002761,-0.00712,0.018128,0.008805,-0.003879,-0.035631,0.005451,-0.009438,0.00669,0.020338,-0.009868,0.013753,0.006488,-0.023442,0.013203,-0.005133,0.012899,0.025274,0.011084,0.039879,0.004726,0.021527,0.019657,0.016325,0.002734,-0.021813,-0.009756,-0.004222,0.014841,0.010446,0.002757,-0.005326,0.003973,0.014625,-0.017297,0.024159,0.014659,-0.004484,0.000834,0.0015,0.006989,-0.011568,-0.012205,0.012525,0.008358,-0.009284,0.0,-0.018072,-0.009373,-0.022192,0.002991,0.003157,0.010491,-0.00173,0.003685
L3HARRIS TECHNOLOGIES INC,-0.007442,0.020453,-0.023,-0.026479,-0.003886,-0.000459,-0.010468,0.009558,-0.006618,0.008744,-0.007155,-0.014828,-0.036198,0.000243,0.006712,-0.010484,0.006982,0.001018,-0.009155,0.010266,0.0075,-0.006148,0.0,-0.003866,0.000243,-0.024784,0.004377,-0.010102,-0.0008,-0.012966,-0.012731,-0.008631,-0.007877,0.005537,0.009039,0.00242,0.015201,-0.005767,0.07917,-0.000896,0.013732,0.004795,-0.017651,-0.005141,0.006542,0.000471,-0.002307,-0.007455,0.025195,-0.005472,-0.007507,0.001879,-0.008534,0.012154,-0.007429,-0.001742,-0.011836,0.002863,0.002617,0.002326
