permno,mkt_cap,asset_name,2018-08-01,2018-08-02,2018-08-03,2018-08-06,2018-08-07,2018-08-08,2018-08-09,2018-08-10,2018-08-13,2018-08-14,2018-08-15,2018-08-16,2018-08-17,2018-08-20,2018-08-21,2018-08-22,2018-08-23,2018-08-24,2018-08-27,2018-08-28,2018-08-29,2018-08-30,2018-08-31,2018-09-04,2018-09-05,2018-09-06,2018-09-07,2018-09-10,2018-09-11,2018-09-12,2018-09-13,2018-09-14,2018-09-17,2018-09-18,2018-09-19,2018-09-20,2018-09-21,2018-09-24,2018-09-25,2018-09-26,2018-09-27,2018-09-28,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-29,2018-10-30,2018-10-31
92466,23951.7,ORION ENERGY SYSTEMS INC,0.0434,0.006325,-0.047619,0.05,-0.009524,-0.067212,-0.000103,-0.020619,0.031579,0.0,-0.020408,0.0,0.007812,0.028424,-0.035176,0.041667,-0.0001,-0.034904,-0.016166,-0.030967,0.002717,0.04065,-0.008333,0.018908,-0.08866,0.108597,-0.045918,-0.037433,0.044445,0.06383,-0.019,0.029562,-0.057426,0.017122,-0.00599,-0.002286,0.051755,-0.009901,-0.01,-0.033333,0.015674,-0.012346,0.0625,0.037157,0.087059,0.017391,-0.042735,0.0,-0.017857,-0.036364,0.037736,-0.036364,-0.028302,-0.038835,-0.010101,-0.026429,-0.03312,-0.01355,0.0,0.054945,-0.034583,-0.005179,-0.047722,-0.031891,-0.047059
92345,23753.71,NOVABAY PHARMACEUTICALS INC,-0.020408,0.004167,-0.024896,0.033234,-0.006631,-0.096186,0.006881,0.0,-0.028747,0.00849,-0.055349,-0.005416,0.014852,-0.039024,-0.010152,-0.025641,0.068684,-0.06427,-0.002632,-0.050132,-0.055556,0.088235,-0.054054,-0.028571,-0.176471,0.035714,0.013103,-0.115044,0.073077,-0.003584,-0.028777,0.0,0.0,0.0,0.037037,0.0,0.428571,0.1,-0.063636,-0.031553,-0.063258,0.016695,-0.1,0.040936,-0.02809,-0.104046,-0.032258,-0.02,-0.013605,0.006897,0.061644,0.122581,-0.045977,-0.057229,0.022364,-0.03125,0.0,-0.058065,-0.027397,0.014085,0.0,0.0,-0.020833,-0.088298,0.081291
14994,23748.4968,CHINA LENDING CORP,-0.138298,0.080247,-0.050114,-0.142754,0.010526,-0.076389,-0.022557,-0.169231,0.092593,-0.135593,-0.009804,0.019802,0.067961,-0.081818,0.019802,-0.029126,-0.02,-0.010204,-0.040206,-0.035124,0.113214,-0.06,-0.004362,0.06849,-0.021147,0.011388,-0.040909,-0.010005,-0.014353,0.003445,0.019361,0.022159,-0.099928,-0.022709,-0.037672,0.000122,0.030571,0.041209,0.017045,-0.062346,0.024428,0.000465,-0.005929,-0.04117,0.007038,-0.014015,-0.017076,0.612298,-0.054264,-0.106557,-0.06422,0.166667,-0.134454,0.009709,0.096923,0.01683,-0.043103,-0.04982,0.033469,-0.128165,0.031148,0.040923,-0.019608,-0.0121,0.011843
91909,23682.96,SUMMER INFANT INC,0.029704,0.057478,0.034014,0.013158,0.012987,0.00641,0.070064,0.02381,0.028314,0.006389,-0.016854,0.0,0.085714,0.005263,-0.005236,-0.094737,0.046512,0.0,-0.011111,-0.011236,0.017045,0.03352,0.037838,-0.015104,-0.074564,0.062857,-0.048387,-0.00565,0.0,-0.011364,-0.005747,-0.052023,-0.030488,0.062893,0.005917,-0.005882,-0.023669,-0.042364,0.028416,-0.009292,-0.006149,-0.0125,-0.012658,-0.076923,-0.013889,0.003521,-0.038597,0.014599,0.0,-0.035971,0.0,-0.007463,-0.007519,-0.022727,-0.023256,-0.010635,0.002727,0.032,-0.062015,0.024793,0.016129,-0.007937,-0.072,0.163793,-0.066667
92687,23573.1555,REAL GOODS SOLAR INC,-0.004944,0.013044,0.03924,0.047198,-0.014085,-0.03,-0.010898,0.013401,-0.002351,0.074816,-0.076459,-0.035608,0.033846,-0.013393,0.002413,0.023172,0.017647,0.126879,0.193896,0.050483,-0.095297,-0.095841,0.08175,0.028426,-0.029663,-0.02038,0.004728,-0.111294,0.02727,-0.034794,0.014686,-0.023684,0.043127,0.099483,-0.057344,0.004986,0.0129,-0.01543,-0.004975,-0.00225,-0.006014,-0.016889,-0.04359,-0.061126,-0.034552,0.017451,-0.012791,-0.027974,-0.000303,0.084849,-0.058659,-0.042433,-0.008367,0.093125,0.023442,-0.049162,-0.001175,0.029412,0.128571,-0.073418,0.051913,0.041558,-0.084539,-0.016889,-0.056525
16857,23488.55,CITIUS PHARMACEUTICALS INC,-0.12249,0.032037,-0.046563,-0.167442,-0.217877,-0.185714,0.482456,-0.171598,-0.014714,-0.035813,0.24812,-0.048193,-0.063291,0.02027,-0.059603,-0.035211,-0.043796,0.015267,0.097744,0.006849,0.0,0.020408,0.02,0.058824,0.018519,-0.042424,-0.050633,-0.049267,0.002735,-0.020979,0.0,0.0,-0.014286,-0.021739,0.096296,0.074324,0.113208,0.0,-0.011299,0.005714,-0.011364,-0.017241,-0.023392,0.127605,0.003664,-0.063492,-0.011299,0.0228,-0.044639,0.0,-0.02924,0.018072,-0.005917,-0.047619,0.014813,0.046992,-0.041177,-0.01227,-0.024845,-0.044586,0.006667,-0.006623,0.013333,-0.032895,-0.013605
90865,23337.6,KONA GRILL INC,0.010753,0.0,-0.021277,0.021739,-0.021277,0.043478,-0.020833,0.021277,0.0,0.041667,0.02,-0.009804,0.009901,-0.019608,0.0,0.02,-0.019608,0.02,-0.019608,0.02,-0.019608,0.0,0.02,-0.019608,0.0,-0.04,0.041667,0.0,0.02,0.0,-0.039216,0.0,0.0,0.040816,-0.019608,0.0,-0.04,0.020833,-0.020408,-0.020833,0.0,-0.021277,0.021739,-0.042553,0.004444,-0.022124,0.027149,-0.026432,0.013575,-0.008929,-0.004505,0.036199,-0.039301,-0.013636,0.02765,0.017937,-0.079295,-0.047847,-0.020101,0.005128,-0.045918,0.016043,0.01579,-0.051813,-0.038251
58675,23295.0,PARKER DRILLING CO,-0.013044,-0.068282,-0.085106,0.028424,-0.037689,-0.015666,0.01061,-0.028871,-0.067568,-0.043478,-0.045455,-0.012699,0.022508,0.091195,0.175792,0.014706,-0.02657,-0.022333,0.030457,-0.027094,0.022785,-0.024753,0.0,-0.022843,-0.07013,-0.050279,-0.014706,-0.044776,-0.021875,-0.054313,0.023649,-0.006601,0.016611,0.026144,0.041401,-0.003058,0.003067,0.100917,-0.047222,-0.090379,-0.038462,-0.006667,0.057047,-0.031746,-0.016393,0.006667,-0.016556,0.026936,0.04918,-0.065625,0.040134,-0.009646,-0.025974,-0.02,-0.088435,-0.093284,0.111111,-0.092593,-0.053061,-0.099138,0.047847,0.0,-0.018265,0.074419,0.082251
15066,23257.5,FIRST TRUST E T F II,-0.012085,-0.008819,0.000861,-0.005019,0.009765,-0.006388,-0.000862,-0.013513,-0.000583,-0.00627,-0.016875,0.011045,0.002067,0.002357,0.00943,0.002027,-0.007277,0.01493,0.009896,0.001914,0.010259,-0.012607,0.000766,-0.007079,-0.01004,-0.008965,-0.009005,0.00452,-0.004644,0.00644,0.012325,0.004341,-0.002949,0.000873,0.006213,0.007701,0.007456,-0.000851,0.005147,0.001401,-0.000807,-0.003443,0.000907,-0.012837,-0.00518,-0.02372,-0.012444,-0.009301,-0.00424,-0.019769,-0.020478,0.010453,-0.011285,0.024096,-0.014242,-0.009736,0.005236,0.004521,-0.010315,-0.030467,0.00982,-0.012849,-0.005044,0.008911,0.014393
86122,23245.105,ENGLOBAL CORP,0.038583,0.042847,0.007925,-0.015267,-0.023256,0.015873,-0.21875,0.0198,-0.018435,0.118881,-0.089286,0.029314,-0.028479,0.0,0.0,0.0,-0.019608,0.01,0.0,0.009901,0.0,0.009804,0.009709,-0.009615,-0.019418,-0.010198,-0.009603,0.020099,-0.007921,-0.001996,0.04,-0.012212,-0.026575,0.0199,9.8e-05,0.009804,-0.029126,0.01,-9.9e-05,-0.007823,0.017964,0.0,0.014804,-0.014298,-0.009997,-9.9e-05,-0.019802,0.010202,-0.0001,0.0,-0.01,0.0,-0.020101,-0.041336,-0.053871,0.025458,0.023496,-0.057282,-0.012061,-0.040809,0.006061,0.044217,-0.06519,0.026907,0.015625
92537,23068.5,VANECK VECTORS E T F TRUST,-0.023649,-0.016667,-0.009491,-0.005476,0.006423,-0.002735,0.0032,-0.012304,-0.015456,-0.00492,-0.028491,0.004857,0.009628,0.008012,0.008887,0.004816,-0.010188,0.008472,0.015741,-0.00392,0.005174,-0.013207,-0.00217,-0.017003,-0.010469,-0.028613,-0.015347,-0.001005,-0.009562,-0.003049,0.017304,0.003031,-0.001748,0.009257,0.010164,0.003926,0.002444,-0.01388,0.000722,-0.002224,-0.011144,-0.00576,-0.001763,-0.015645,0.012135,-0.014776,-0.013882,-0.019812,0.004521,-0.022769,-0.007044,0.015004,-0.003223,0.022114,0.003778,-0.010336,-0.003214,-0.002904,-0.034743,-0.031005,0.012126,-0.015179,-0.017677,0.002906,0.032599
16473,23039.800000000003,XENETIC BIOSCIENCES INC,0.077966,-0.015723,-0.015176,-0.010543,-0.019672,-0.0301,0.048276,0.046217,0.282817,-0.14951,-0.103746,0.032154,-0.071651,-0.042148,-0.015555,0.003559,0.003546,0.010565,-0.017448,0.001779,0.023091,0.082014,-0.046916,-0.023569,0.013793,-0.020408,-0.024306,0.017794,-0.125874,0.06,0.015094,-0.066915,0.027888,-0.065891,-0.128631,0.176191,0.348178,0.093093,-0.206044,-0.00346,-0.017361,0.0,-0.113074,-0.063745,0.106383,-0.053846,0.033984,-0.045172,0.017005,-0.004049,-0.03252,0.033613,0.02439,-0.019841,-0.036437,0.113487,0.01883,0.277778,-0.136232,-0.120805,-0.072519,-0.00823,-0.002282,0.002287,0.016598
15419,22922.16,CELYAD SA,0.020165,-0.018471,-0.028722,-0.000653,0.013918,-0.005032,-0.00293,-0.004163,-0.042445,0.030496,-0.015681,0.002192,-0.029546,0.005032,-0.002146,0.007168,0.064039,-0.020719,0.064208,0.017651,-0.031851,-0.032248,0.025581,-0.044634,0.015459,-0.035859,-0.033684,0.014887,-0.0161,0.022182,-0.010594,-0.006724,-0.005256,0.039301,-0.033613,0.021015,-0.02368,0.004627,0.01411,-0.018908,-0.025818,-0.011198,-0.049456,-0.007145,-0.0436,0.052907,0.003774,-0.010685,0.02,-0.046667,-0.08803,0.088408,0.084128,0.051223,-0.039273,-0.015519,-0.031526,0.027392,-0.026213,-0.007801,-0.040192,-0.0175,0.036896,-0.027403,0.078217
92787,22779.5,INVESCO E T F TRUST II,-0.012975,-0.008668,0.006948,-0.009258,-0.01097,0.005282,-0.003911,-0.007795,-0.025989,-0.012141,-0.061683,-0.016683,0.023287,0.014955,0.004484,0.006499,-0.032011,0.029018,0.013995,-0.012258,-0.00134,-0.018666,-0.008425,-0.026203,-0.007759,-0.003619,-0.000672,-0.014952,-0.003379,0.034531,-0.00503,-0.003617,0.018528,0.008744,0.016024,0.008299,-0.002564,-0.0026,0.000987,-0.01225,-0.011097,0.014918,-0.001821,0.022935,-0.011108,-0.006802,-0.003528,-0.003553,-0.009209,0.010541,0.064586,-0.001838,0.014733,-0.001815,-0.006667,0.004881,0.002993,-0.007282,0.011037,-0.015682,-0.03799,0.002548,-0.000635,-0.001271,0.0
93285,22757.798,GOLDEN MINERALS CO,0.045385,-0.03532,0.0,-0.008391,-0.032692,-0.032604,0.033292,0.03938,-0.117107,0.086259,-0.042299,-0.0875,0.032877,0.017241,0.06432,0.066329,-0.031952,0.011076,-0.002347,-0.033726,0.003247,-0.0089,0.117551,-0.078776,0.011375,-0.019992,-0.028,-0.09465,0.032727,0.011884,0.00696,-0.005616,0.064292,0.006122,0.016633,-0.021947,-0.020808,-0.070833,-0.004484,-0.063964,-0.037055,0.023988,-0.004392,0.017647,0.016426,0.037392,-0.02249,-0.005501,-0.008459,-0.024171,0.092278,0.022232,-0.024793,0.045941,-0.01919,0.108696,0.0,-0.084314,0.134904,-0.02717,-0.069046,-0.011667,-0.021923,0.0,0.025862
86062,22658.79,EVOLVING SYSTEMS INC,0.0,-0.057692,0.020408,0.02,-0.039216,0.081633,-0.056604,0.04,-0.019231,-0.039216,-0.102041,0.045455,0.043478,-0.020833,0.0,0.021277,-0.020833,0.0,-0.021277,0.021739,-0.021277,-0.043478,0.034091,0.021978,-0.032258,0.0,0.0,0.0,0.022222,-0.021739,0.022222,-0.021739,0.0,0.0,0.022222,-0.021739,0.0,0.0,0.066667,-0.083333,0.068182,0.0,-0.017021,-0.025974,0.019333,-0.014607,-0.004425,0.0,0.0,-0.022222,-0.013864,0.037105,-0.08,-0.019324,-0.039409,0.005128,-0.122449,0.0,-0.005814,0.035088,-0.039548,0.041176,-0.090396,0.080745,0.074713
15784,22556.16,EDGE THERAPEUTICS INC,0.033333,-0.019771,-0.012633,-0.000108,0.02129,-0.020847,-0.000108,-0.0214,-0.010989,-0.054444,0.046886,-0.012235,-0.025227,0.014222,0.011494,-0.015568,0.004271,-0.034483,-0.02381,0.012195,0.024096,0.000118,0.046936,-0.039326,-0.004678,-0.001175,0.024471,-0.027446,-0.031763,-0.002439,-0.03423,0.003797,-0.040353,-0.080026,0.021283,0.013986,0.02069,0.040541,0.0,-0.025974,-0.013333,0.108108,0.112805,-0.035069,0.118683,0.004873,0.101233,-0.022936,-0.061033,-0.0354,-0.011922,-0.057916,-0.056242,-0.016875,-0.008883,-0.015139,-0.034678,-0.044586,0.0096,0.030243,-0.023715,-0.017857,-0.034759,0.014543,-0.017065
88994,22539.539999999997,RETRACTABLE TECHNOLOGIES INC,0.013544,-0.000999,-0.037505,0.00013,0.025974,-0.018608,0.001927,-0.00025,-0.025367,-0.036861,0.036351,-0.030973,-0.003005,-0.016304,-0.001393,0.028034,-0.035409,0.011252,0.001391,0.002778,-0.000554,0.019817,-0.018753,-0.030605,-0.005,0.019383,-0.028732,-0.018272,0.018612,0.00029,0.00029,0.001594,0.027348,0.014085,-0.0125,0.019409,0.07202,-0.047619,-0.014865,-0.012346,0.0275,-0.025277,0.019276,0.001497,0.018883,0.006267,-0.018153,-0.025911,-0.030202,0.001429,-0.011412,0.01443,-0.027027,0.016082,0.0,-0.018705,-0.017595,0.013433,-0.011782,0.028316,-0.007246,-0.021898,0.0,-0.014925,0.045455
12500,22500.72,DIANA CONTAINERSHIPS INC,0.0,0.0,0.0,0.0,0.00641,0.0,-0.031847,0.006579,-0.084902,-7.1e-05,-0.042857,-0.014925,0.030303,0.014706,0.028986,-0.042254,-0.033088,0.026616,-0.022222,0.015152,-0.003731,-0.026217,-0.046154,-0.080645,-0.035088,-0.027273,-0.028038,0.057692,-0.027273,0.009346,0.009259,0.027523,-0.026786,0.027523,0.107143,-0.080645,0.052632,-0.058333,0.150442,-0.092308,0.050848,0.024194,0.023622,-0.092308,0.050848,-0.016129,0.0,-0.04918,0.043104,-0.066116,-0.044248,0.064815,0.121739,-0.054264,0.040984,0.047244,0.037594,0.137681,-0.031847,0.013158,0.025974,0.113924,0.164773,-0.004878,0.058824
14133,22188.683399999998,NANOVIRICIDES INC,-0.025385,0.102078,-0.045118,-0.025,-0.043077,0.023848,-0.033761,-0.07909,0.026471,0.000286,-0.026067,-0.003435,-0.036691,-0.088542,-0.019832,-0.039438,0.071046,0.0,0.064,0.172932,0.055289,0.050114,0.012533,0.023566,-0.085814,0.111422,-0.020371,-0.065421,0.0,-0.0625,0.013333,0.026316,0.003077,0.048057,-0.014146,0.062593,-0.010477,-0.006118,-0.023438,-0.088485,0.057713,-0.094795,0.014167,-0.068748,-0.052941,-0.024845,0.035032,-0.000308,0.015389,-0.114883,0.044178,0.136438,-0.102453,0.006431,-0.019169,-0.0557,0.03484,0.092333,-0.084529,0.049667,-0.014608,-0.033194,0.022,-0.021853,0.066355
12759,22163.57,RENREN INC,0.004902,0.02439,0.004762,-0.009479,0.004785,0.028572,-0.027778,0.052381,-0.049774,-0.009524,-0.014423,0.0,-0.02439,-0.02,0.0,-0.102041,0.022727,0.0,-0.011111,-0.022472,0.028736,-0.005587,-0.02809,-0.086705,-0.056962,-0.087248,0.014706,-0.007246,0.576642,-0.111111,-0.010417,-0.036842,-0.15847,-0.025974,0.006667,-0.006623,-0.013333,-0.067568,-0.021739,0.059259,-0.006993,-0.007042,-0.007092,0.035714,0.034483,0.0,-0.06,-0.014184,0.0,0.05036,-0.006849,0.041379,0.006623,0.006579,0.006536,0.084416,0.065868,-0.146067,-0.013158,-0.04,-0.006945,-0.020979,-0.014286,-0.014493,0.051471
78054,22104.96,QUMU CORP,0.142857,0.028572,-0.03257,-0.018376,-0.012797,-0.055556,0.039216,0.037736,-0.036364,-0.020377,-0.037018,0.016041,-0.019685,-0.032129,0.037344,-0.008,0.0,0.044355,-0.007761,-0.058329,0.012397,-0.004082,-0.004098,0.049383,-0.054902,0.024896,0.020243,0.031746,0.0,0.019231,0.011321,-0.029851,-0.038462,0.012,0.035573,0.076336,0.046099,-0.111864,0.030534,0.0,0.0,0.0,0.014778,3.6e-05,0.031423,-0.037543,-0.003309,-0.033567,0.003817,-0.003802,-0.007634,0.031539,-0.030574,0.011539,-0.026616,-0.019531,-0.039841,0.037344,-0.02,-0.016327,-0.004149,0.008333,0.001859,0.010559,-0.0531
91859,22097.81,GAFISA S A,-0.003063,-0.007681,0.017028,0.001522,-0.024316,0.003115,-0.017081,-0.015798,-0.006421,0.033926,-0.010938,-0.008057,-0.004619,-0.008,-0.016129,-0.008197,-0.024793,-0.015254,-0.036145,-0.023214,-0.021938,0.018692,0.014679,-0.036166,0.003752,0.007477,-0.009276,0.003745,-0.020522,0.007619,-0.011342,0.00956,0.007576,0.007519,-0.005597,0.003752,0.003738,-0.020484,0.032319,0.007366,0.023766,-0.026786,0.027523,0.057143,0.02196,-0.042975,-0.001727,0.086505,0.044586,-0.035061,0.047393,-0.058824,0.051282,0.060976,0.025862,-0.001401,0.0,-0.014025,-0.042674,-0.011887,-0.015038,0.007634,-0.062121,0.033926,-0.026563
16590,21976.52,IFRESH INC,-0.034615,-0.003984,-0.12,0.090909,0.7125,-0.19708,-0.121212,0.013793,0.292517,-0.115789,0.026786,0.011594,-0.097421,0.069841,-0.050445,0.015625,-0.067692,0.019802,0.038835,0.043614,0.032836,-0.046243,0.036364,0.032164,-0.082153,-0.003086,0.027864,-0.009036,-0.057751,0.06129,-0.027356,-0.021875,0.044728,-0.051988,-0.03871,0.026846,-0.029412,0.010101,-0.026667,0.010274,-0.00678,-0.238908,0.219731,0.029412,0.010714,-0.021201,-0.234657,0.146227,-0.106996,-0.004608,0.010093,-0.023742,-0.178404,0.142857,-0.055,0.481481,-0.3,0.005102,0.010152,-0.190955,0.006211,-0.080247,-0.060403,0.05,0.006803
82812,21834.539999999997,BROADWAY FINANCIAL CORP DEL,0.014852,0.0,0.0,0.004878,0.029126,-0.084906,0.06701,-0.065217,-0.229974,0.067114,0.006289,-6.3e-05,6.3e-05,-0.025,-0.038462,-0.006667,0.067114,-0.006289,-0.006329,-0.044586,0.0,-0.013333,0.013514,0.0,0.0,-0.006667,0.006711,0.06,0.037736,-0.012121,0.01227,-0.042424,-0.006329,0.019108,-0.03125,-0.019355,-0.052632,-0.013889,0.0,0.014085,-0.027778,0.007143,-0.028369,0.021898,0.007143,-0.028369,-0.007299,-0.014706,-0.029851,-0.007692,-0.007752,0.039063,-0.090226,-0.041322,0.060345,-0.01626,0.008264,-0.040984,0.0,0.059829,0.028226,-0.090196,0.051724,0.016393,-0.056452
16294,21680.0,FIRST TRUST E T F VI,-0.002158,0.010006,0.000492,0.005809,0.013982,0.003007,-0.009274,-0.024736,-0.003093,-0.003103,-0.018674,-0.002537,-0.006359,0.00432,0.020867,-0.002494,0.000626,0.013133,0.018556,-6.7e-05,-0.003,-0.008511,0.007971,0.001521,-0.010629,-0.032842,-0.010473,0.000641,-0.008462,-0.014094,0.012459,0.005609,-0.016088,0.010124,-0.002596,0.01594,-0.002562,0.003852,-0.020822,-0.012048,0.003967,0.002963,-0.001641,-0.000493,-0.00181,-0.021094,-0.021212,-0.015824,-0.000699,-0.037775,-0.00618,0.01207,0.002168,0.031374,0.000643,-0.027196,-0.017597,0.006435,-0.002307,-0.070375,0.019177,-0.016895,-0.006255,0.027541,0.037515
14630,21611.6,JUMEI INTERNATIONAL HOLDINGS LTD,-0.054456,0.015707,-0.036083,-0.096257,0.005917,0.029412,-0.028571,0.005882,-0.023392,-0.035928,-0.055901,0.026316,0.044872,0.018405,0.0,-0.006024,0.006061,-0.012048,0.170732,-0.005208,0.020943,0.035897,-0.054456,0.031414,-0.040609,0.021164,0.046632,-0.034653,-0.025641,0.068421,0.029557,0.019139,0.014085,0.00463,0.004608,0.004587,0.0,0.0,-0.009132,0.004608,0.0,-0.022936,0.014085,-0.046296,0.033981,-0.00939,-0.028436,-0.04878,0.010256,-0.060914,-0.037838,0.033708,-0.01087,0.021978,0.026882,0.010471,0.025907,-0.035354,-0.020942,-0.016043,-0.01087,0.016484,-0.005405,0.005435,0.048649
77478,21516.88,CHRISTOPHER AND BANKS CORP,-0.022843,-0.009974,-0.00913,-0.032832,-0.025515,0.067536,-0.021053,0.005054,-0.010378,-0.005405,0.01087,-0.000108,-0.0214,0.016593,0.016106,0.0,0.005106,0.005504,-0.039474,0.019178,0.008172,0.013119,0.031688,-0.015306,-0.150259,0.006342,-0.030538,0.0125,-0.011728,-0.00075,-0.022378,0.005754,-0.026828,0.014372,0.02473,0.017597,0.000494,-0.030741,-0.015412,-0.002587,0.001945,-0.016052,-0.015656,-0.064421,0.068572,0.005615,-0.036161,0.0,-0.02069,-0.014085,-0.071429,0.015385,-0.04394,0.008558,-0.055625,-0.013311,-0.035413,0.0,-0.011364,0.030062,-0.036051,0.050757,-0.083051,0.044362,-0.00885
17813,21207.77,HANCOCK JAFFE LABORATORIES INC,-0.006667,-0.034832,-0.085599,0.003802,-0.034091,-0.047059,0.018971,-0.054966,-0.034188,0.09292,-0.08502,0.022124,0.060606,-0.020408,-0.070833,0.042601,-0.019355,-0.078947,0.071429,0.0,0.004444,0.004425,0.013216,-0.091304,-0.004785,0.119567,-0.035685,-0.015853,0.036199,-0.026201,0.013453,-0.006637,0.069042,0.004167,-0.074689,0.130045,0.047619,0.026515,0.01107,-0.065694,0.046875,0.0,0.08209,-0.113793,0.163424,0.023411,-0.027516,-0.025472,-0.072414,-0.126394,0.025532,-0.008299,-0.004184,-0.046219,0.0,0.07489,-0.004098,-0.045268,-0.112069,-0.004854,0.034146,-0.018868,-0.038462,-0.11,0.016854
92448,21113.4,RUBICON TECHNOLOGY INC,0.037879,0.00365,0.0,0.0,0.018182,-0.005952,0.0,1.2e-05,0.017952,-0.020365,-0.034695,0.037572,-0.027962,-0.000839,0.080247,0.015051,0.00206,0.039326,-0.006487,0.00049,-0.005927,-0.010394,0.010503,0.010941,-0.006385,-0.002287,-0.042576,0.003729,-0.011667,0.022701,-0.028941,-0.001157,0.004635,0.009227,0.027429,-0.015083,-0.023085,0.010844,0.00231,-0.014149,0.03588,0.003352,0.002227,0.0,0.01,-0.0044,-0.005525,0.0,-0.032222,0.010333,-0.014659,-0.008188,-0.010465,0.0047,-0.007602,-0.021803,-0.051807,0.016518,-0.01375,0.015209,-0.001248,-0.025,0.016231,-0.026064,-0.002591
93191,21002.8,SHARING ECONOMY INTL INC,-0.117296,3.7e-05,-0.00369,0.107407,0.020067,0.062295,0.012346,-0.057927,-0.043689,0.015229,-0.006667,0.013423,0.005729,-0.097883,0.036496,0.034331,-0.012766,0.037931,0.039834,-0.086233,0.013986,-0.055172,-0.00365,-0.003663,-0.029816,-0.021827,-0.068299,-0.003202,-0.090644,0.00344,-0.017143,0.037209,0.130045,0.055556,0.025564,0.140029,0.028939,-0.003469,0.006617,-0.062305,0.0,-0.069768,-0.025,0.014249,0.036513,0.010453,0.034483,-0.003333,0.0,-0.013378,-0.008339,0.059684,-0.019355,-0.12171,0.198502,-0.10625,-0.017483,0.003559,-0.042553,-0.051852,0.023438,-0.007634,0.0,-0.001538,0.078582
16765,20979.66,MYOMO INC,0.044843,-0.017167,0.0,-0.008734,-0.039648,-0.077982,0.024876,0.0,-0.029126,-0.005,-0.015075,-0.005102,-0.010257,0.005181,-0.020619,-0.005263,0.0,0.015873,-0.026042,0.016043,0.041368,0.02618,0.009653,-0.034146,-0.010101,-0.010204,0.015464,0.06599,-0.004762,0.014354,0.033019,0.054795,-0.034632,0.03139,-0.047826,0.013699,-0.04955,0.0,-0.033175,-0.019608,-0.005,-0.025126,0.020619,0.0,0.035354,-0.02439,-0.01,-0.030303,-0.020833,-0.021277,0.032609,0.010526,-0.026042,-0.002032,0.002036,-0.005348,-0.005376,-0.021622,-0.016188,-0.045319,-0.005882,-0.005917,0.029762,-0.028902,0.005952
57913,20923.13,VAXART INC,0.013115,0.0,0.009709,-0.003205,-0.012862,0.003257,-0.006494,0.013072,-0.022581,0.006601,-0.045902,0.034364,-0.003322,0.013333,0.019737,-0.019355,0.055921,-0.015576,0.003165,-0.025237,-0.006472,-0.003257,-0.003268,-0.006557,0.006601,0.0,0.013115,-0.016181,-0.029605,0.044068,-0.058442,-0.031035,-0.049822,-0.048689,-0.047244,0.157025,0.139286,-0.050157,-0.036304,-0.027397,-0.035211,0.040146,-0.017544,0.0,-0.007143,0.888489,-0.032381,-0.035433,-0.163265,-0.109756,0.028329,0.033729,-0.041211,-0.139808,0.1125,-0.095506,0.003106,-0.027864,-0.015924,-0.084142,0.010601,-0.020979,-0.017857,0.0,0.065455
91734,20856.9,EUROSEAS LTD,0.005917,-0.005882,-0.012012,-0.017788,0.02439,-0.059524,-0.002532,0.034264,-0.03681,-0.001401,-0.017732,0.064935,0.006098,-0.036364,-0.025157,0.032258,-0.0125,-0.006329,-0.038217,0.046358,0.012658,0.00625,0.016025,-0.003546,-0.018405,-0.01875,-0.038217,0.006623,0.052632,-0.03125,0.006452,-0.038462,0.006667,-0.006623,0.02,-0.026144,-0.026846,-0.082759,0.037594,-0.02029,-0.045858,-0.015504,0.03937,-0.022727,-0.069767,0.0,-0.016667,-0.016949,0.073276,-0.052209,0.059322,-0.088,0.245614,-0.105634,-0.007874,0.126984,-0.070423,0.818182,-0.195833,0.046632,-0.059406,-0.01579,0.139037,-0.183099,0.063218
16120,20568.0,CHINA ONLINE EDUCATION GROUP,-0.003988,0.011908,0.021609,-0.021847,0.002,0.004691,0.008471,-0.0116,0.000455,-0.076705,-0.014239,0.002222,0.048769,0.066608,-0.031715,-0.003071,-0.070842,0.0,0.01105,0.00765,0.008677,-0.017204,0.016411,-0.015081,-0.052449,-0.025375,0.005917,-0.082353,-0.003846,-0.036036,-0.049399,0.0,0.008427,0.064067,0.010471,0.064767,0.114355,0.016376,-0.021482,0.003293,-0.003282,-0.012075,0.023333,0.002161,0.007595,-0.03871,-0.008949,0.047404,-0.018319,-0.010977,0.008879,0.022827,-0.022318,0.026678,-0.000268,-0.013934,-0.048576,0.037347,-0.040749,-0.006889,-0.016185,-0.047004,0.055487,-0.008178,0.009423
