permno,mkt_cap,asset_name,2016-12-01,2016-12-02,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2017-01-03,2017-01-04,2017-01-05,2017-01-06,2017-01-09,2017-01-10,2017-01-11,2017-01-12,2017-01-13,2017-01-17,2017-01-18,2017-01-19,2017-01-20,2017-01-23,2017-01-24,2017-01-25,2017-01-26,2017-01-27,2017-01-30,2017-01-31,2017-02-01,2017-02-02,2017-02-03,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-27,2017-02-28
82266,47640.21,CENVEO INC,0.079223,-0.038781,0.008646,-0.002857,-0.004298,0.007194,-0.024286,-0.02489,0.007508,0.026826,0.002903,0.008683,0.008608,0.02276,-0.022253,-0.021337,-0.007267,-0.008785,0.018892,0.000304,0.013043,0.055494,0.01926,0.009309,-0.035573,0.009563,-0.009472,-0.016394,-0.008333,-0.011205,0.034136,-0.020682,-0.01958,0.0,-0.002853,-0.005722,-0.011511,-0.005822,-0.001464,0.0,0.01173,0.046377,0.006925,-0.033012,-0.02845,-0.038067,-0.010655,-0.006923,-0.000775,-0.010853,0.001567,0.020344,-0.021472,0.012539,-0.021672,0.004747,-0.149606,-0.031482,0.038241,0.025783
14447,47560.549999999996,ARGOS THERAPEUTICS INC,-0.043011,0.05618,0.0,0.010638,0.021053,-0.010309,0.020833,-0.020408,-0.041667,-0.01087,-0.021978,0.050562,0.037433,-0.010309,-0.03125,-0.053763,0.045455,0.065217,-0.010204,0.010309,0.0,0.010204,0.010101,0.05,0.038095,0.009174,0.009091,0.0,-0.036036,0.009346,-0.055556,-0.04902,0.0,0.041237,-0.019802,0.010101,0.01,-0.009901,-0.03,-0.030928,-0.031915,-0.010989,-0.022222,-0.045455,0.047619,0.102273,0.041237,0.0,0.029703,-0.048077,-0.050505,0.010638,-0.010526,0.0,-0.06383,-0.664773,-0.084746,-0.092593,-0.122449,0.069767
75672,47190.0,URANIUM RESOURCES INC,-0.088608,-0.055556,0.014706,0.014493,0.078571,-0.072848,0.028572,-0.069445,0.0,-0.067164,-0.032,-0.024794,-0.033898,-0.008772,-0.035398,0.311927,-0.013986,0.014184,-0.062937,-0.037314,0.062016,0.10219,0.15894,-0.028571,-0.035294,0.067073,0.285714,0.417778,-0.018809,-0.194888,-0.075397,-0.098713,0.276191,-0.126866,0.021368,0.041841,-0.060241,0.017094,-0.071429,-0.040724,0.009434,-0.028038,-0.115385,0.054348,0.005155,-0.046154,0.139785,-0.042453,0.034483,0.119048,0.038298,-0.036885,-0.06383,-0.022727,-0.083721,-0.030457,0.062827,-0.044335,0.082474,-0.047619
16112,47015.01,VIVEVE MEDICAL INC,-0.116641,0.038732,0.050847,0.0,0.01129,-0.031898,0.00659,-0.052373,-0.015544,-0.010526,-0.076241,-0.019194,0.062622,-0.027624,-0.020833,0.009671,0.0,-0.003831,-0.053846,0.030488,0.015779,0.005825,-0.040541,0.028169,-0.003914,0.001965,-0.009804,-0.027723,-0.002037,0.012245,-0.030242,0.0,0.018711,-0.022449,0.027119,0.0549,0.015414,-0.003795,0.00381,-0.060721,0.006061,-0.008032,0.012146,-0.008,-0.022177,0.012371,0.005092,0.009119,0.004016,-0.008,0.008065,-0.006,-0.01006,-0.038618,0.078224,-0.017647,-0.133733,0.013825,-0.002273,0.004556
12789,46887.6,AMPIO PHARMACEUTICALS INC,-0.022368,0.036474,0.04389,0.140938,-0.003925,0.062828,0.004222,0.056302,-0.077767,-0.022318,-0.041671,0.052809,0.013874,0.020842,-0.051351,-0.042391,0.101022,0.092783,-0.074623,-0.03191,-0.052022,0.066763,0.007706,-0.017774,-0.008417,0.039788,0.017653,-0.057455,0.010851,0.062934,-0.055941,-0.019088,-0.009943,0.020518,-0.025185,-0.000326,-0.005321,-0.015721,0.031611,0.022578,0.030386,0.030612,0.0,0.0,-0.019703,0.009999,-0.047,0.010808,0.018374,-0.025178,-0.022901,-0.000749,-0.014459,-0.01554,-0.014571,-0.05881,-0.010593,-0.037532,0.054493,-0.028091
15137,46677.75,TRILLIUM THERAPEUTICS INC,-0.052632,-0.069444,0.097015,-0.020408,-0.041667,-0.028986,-0.029851,-0.053846,0.0,-0.03252,0.008403,0.033333,-0.024194,0.0,-0.082645,-0.054054,0.104762,0.060345,-0.081301,-0.00885,0.008929,0.00885,0.026316,0.025641,-0.016667,0.016949,0.033333,-0.064516,-0.025862,0.0,-0.017699,-0.018018,-0.06422,-0.019608,0.02,-0.019608,0.0,-0.04,0.010417,-0.030928,-0.021277,0.076087,0.080808,0.065421,0.035088,-0.025424,0.0,0.043478,0.0,-0.008333,0.016807,0.07438,0.038462,-0.007407,-0.022388,-0.08397,-0.016667,0.0,0.050847,-0.040323
76958,46499.55,NORSAT INTERNATIONAL INC NEW,-0.031646,0.03268,-0.006329,0.006369,-0.006329,0.006369,0.006329,-0.008742,0.015164,-0.01875,0.001529,0.017553,0.0,0.00625,-0.006211,-0.025,0.012821,-0.018987,0.012903,0.006369,0.0,-0.005696,-0.000637,0.012739,0.0,0.0,-0.006289,0.006329,0.0,0.012579,-0.012422,0.006289,-0.0125,-0.006329,-0.006369,0.00641,0.006369,0.0,0.0,-0.006329,0.006369,0.0,-0.006329,0.0,-0.006369,0.025641,-0.011875,0.005338,-0.012231,0.006369,0.012658,-0.00625,-0.006289,0.012658,0.0,-0.01125,0.011378,-0.00625,0.012579,-0.012422
90735,46327.380000000005,LINCOLN EDUCATIONAL SVCS CORP,0.025126,-0.004902,0.044335,0.023585,0.004608,0.009174,0.0,-0.045455,-0.009524,0.009615,0.014286,-0.014085,-0.004238,0.01382,-0.037736,-0.029412,-0.020202,-0.010309,-0.010417,-0.010526,0.021277,0.015625,-0.041026,0.02139,0.031414,-0.005076,-0.015306,0.0,0.015544,-0.010204,-0.005155,0.005181,0.0,0.020619,-0.005051,0.010152,-0.015075,0.005102,0.025381,-0.034653,0.030769,-0.024876,0.005102,0.005076,-0.005051,0.015228,-0.015,-0.002538,0.002545,0.0,0.0,-0.010152,-0.005128,-0.036083,0.010695,-0.01582,-5.4e-05,0.010753,-0.005319,0.0
93347,46143.450000000004,CHINA JO JO DRUGSTORES INC,-0.006024,0.002667,0.039652,0.023256,0.025568,-0.00277,-0.022889,-0.005003,0.04,-0.032967,-0.011364,0.010747,0.017797,-0.011173,0.00565,-0.039326,0.052632,-0.05,0.011696,-0.008671,-0.008746,0.035294,0.039773,-0.060109,-0.005814,0.05848,0.009337,0.001697,0.0,0.005464,-0.016304,0.0,-0.005525,-0.005556,0.01676,0.005495,-0.010929,0.0,-0.027624,0.022727,0.027778,0.037838,-0.036458,0.005405,0.010753,-0.005904,0.064798,0.01005,-0.044776,0.008229,0.007336,-0.005538,0.000413,-0.005155,0.0,0.0,-0.009534,-0.006068,-0.047368,0.01105
86233,46064.76,CENTRUS ENERGY CORP,-0.061444,0.05892,0.003091,-0.013867,-0.032813,-0.124394,0.129151,0.053922,-0.023256,-0.055556,-0.005042,0.015203,0.0,0.013311,-0.022989,0.018487,-0.028053,-0.011885,0.013746,0.008475,0.072269,0.189655,0.173913,-0.147026,0.043421,-0.041614,-0.006579,0.034676,-0.022044,-0.064087,-0.041958,-0.033577,0.019638,-0.007407,-0.008955,0.009036,-0.014925,-0.013636,-0.059908,-0.088235,-0.041219,0.065421,-0.035088,-0.009091,0.038532,-0.014134,0.075269,-0.013333,0.038851,0.019512,0.019139,-0.01252,-0.012678,-0.057785,0.015332,0.031879,-0.02439,-0.001667,-0.005008,0.021812
89588,45971.38,EATON VANCE CA MUNI BD FD II,-0.011207,-0.002616,-0.006119,0.003518,0.020158,-0.005155,-0.005613,-0.004559,0.011123,0.014668,-0.006803,-0.004281,0.012038,-0.009346,-0.000497,0.005168,-0.002571,-0.000859,-0.003439,0.002157,-0.00043,-0.004307,0.00692,0.000859,-0.003433,0.006891,0.005988,0.002551,0.005089,-0.002532,-0.003384,-0.005093,-0.004266,0.002931,0.005146,0.0,0.005119,-0.000849,-0.001614,0.008425,0.002532,-0.004209,-0.003297,0.007548,0.00505,0.000838,0.000921,-0.00092,0.0,0.001741,-0.007585,-0.004091,-0.009061,0.0,-0.002569,0.012017,-0.002545,0.0,0.004252,0.001693
14996,45954.4,VICTORY PORTFOLIOS II,-0.002122,0.002931,0.001862,0.000734,0.003658,-0.000351,-0.001054,-0.001407,0.007941,-0.002901,-0.000701,-0.00456,-0.000352,0.005287,-0.004558,0.004227,-0.007366,0.00318,-0.000352,0.00309,0.000432,0.000351,0.005616,0.010084,-0.011711,0.001748,9.8e-05,0.007231,0.002425,0.002765,-0.000374,-0.007244,0.00278,0.000347,0.005542,0.004134,0.008576,-0.003061,-0.002719,-0.006852,0.007234,-0.00171,0.005481,0.003203,-0.010325,0.004118,0.003759,0.00303,0.002071,-0.003726,0.004238,0.005757,0.003367,0.001728,-0.002677,0.002297,0.001676,-0.007698,0.001689,-0.002087
90976,45856.13999999999,ORIGIN AGRITECH LTD,-0.060834,-0.028379,0.033333,0.008065,0.008,-0.003968,-0.015936,-0.020243,-0.008264,-0.004167,0.016736,-0.028807,0.025424,0.020661,-0.016194,0.00823,0.0,-0.012245,0.008264,-0.004098,-0.028807,-0.122881,0.111111,-0.043478,-0.022727,0.023256,0.009091,-0.004505,-0.0181,0.009217,-0.03653,0.009479,-0.046948,-0.009852,0.039801,0.023924,0.046729,-0.044643,-0.037383,0.002427,0.007264,-0.033654,0.034826,-0.019231,4.9e-05,0.014656,-0.009662,0.02439,0.042857,-0.031964,-0.033019,0.034146,-0.009434,-0.014286,0.004831,0.009615,-0.009524,-0.014423,-0.014634,-0.00495
84030,45622.5,EMPIRE RESOURCES INC DEL,0.048387,-0.003846,0.013514,-0.005714,-0.001916,0.03071,0.063315,0.054291,0.003322,0.016556,0.079805,0.033183,-0.09781,0.058253,0.01682,-0.015038,0.024428,0.013413,0.005882,-0.000735,-0.000736,-0.02651,0.099849,-0.071527,0.013333,-0.027778,0.01203,0.0,-0.007429,0.008982,-0.017804,-0.055891,-0.0304,0.008251,-0.01964,-0.003339,0.00335,0.008347,0.016556,-0.016287,0.014901,-0.017945,-0.008306,0.026801,0.001631,-0.039088,-0.020339,0.034602,-0.019448,0.019834,-0.005017,0.001748,-0.015167,0.008348,-0.006589,-0.003401,-0.001707,-0.041026,-0.001783,-0.0125
15383,45592.82,ONE GROUP HOSPITALITY INC,-0.048443,0.018182,-0.017857,-0.029091,0.007491,-0.052045,-0.000118,0.039338,-0.015094,-0.011494,-0.01938,-0.110672,-0.057778,0.042453,-0.0181,0.009217,0.009132,-0.036199,0.032864,0.004545,0.004525,-0.013514,-0.073059,0.06404,-0.018519,-0.042453,-0.08867,0.021622,-0.074074,-0.028571,0.076471,0.016339,-0.005377,5.4e-05,-0.016216,-0.010989,-0.077778,0.012048,-0.017857,-0.042424,0.075949,-0.005882,-0.005917,-0.017857,0.006061,0.0,-0.006024,0.006061,0.042169,0.00578,-0.011494,0.058081,-0.010935,-0.011111,0.033708,0.005652,0.026805,-0.010526,-0.021277,-0.01087
17390,45577.950000000004,ALPHA ARCHITECT ETF TRUST,-0.003202,-0.006979,0.010222,0.011067,0.021892,0.006121,-0.006084,-0.005356,0.006885,-0.003018,-0.00613,0.003084,0.0,0.00269,-0.0046,0.004967,-0.003793,0.002692,-0.001826,-0.006993,0.004734,0.007671,0.015148,0.014465,-0.007505,0.0,0.004159,0.005271,-0.004869,0.006775,0.001495,-0.008212,-0.003764,0.003022,0.001883,0.009774,0.003723,-0.001113,-0.004085,-0.004847,-0.00562,0.018463,-0.006659,-0.000559,-0.001677,0.001493,0.004473,-0.004564,0.008313,0.005545,-0.001103,0.005484,0.004649,-0.000619,0.009114,-0.001012,0.008282,-0.008967,-0.002606,0.002359
13796,45452.32,IMPRIMIS PHARMACEUTICALS INC,-0.044118,-0.023077,-0.047244,-0.008264,-0.008333,-0.004202,-0.008439,-0.157021,-0.050984,0.005319,-0.031746,-0.010929,-0.049724,-0.034884,0.210843,0.218906,0.15102,-0.014184,-0.122302,0.008197,0.01626,-0.012,0.036437,0.015625,-0.007692,-0.015504,0.007874,0.0,0.003906,-0.003891,0.027344,0.003802,0.011364,0.033708,-0.036232,-0.015038,-0.01145,-0.015444,-0.027451,-0.048387,-0.050847,-0.004464,-0.022422,0.045872,0.052632,-0.025,-0.059829,0.045455,0.008696,0.012931,0.06383,-0.028,0.148148,-0.089606,0.023622,-0.038462,0.028,-0.027237,0.02,-0.043137
93365,45433.75,POWERSHARES E T F TRUST II,-0.003933,0.003533,0.01139,0.003481,0.016731,0.008429,0.004179,0.000793,0.005148,-0.017534,0.010427,8.7e-05,0.008459,0.003994,-0.006962,-0.003806,0.007038,0.0066,-0.017677,0.012136,-0.011164,0.015053,0.015654,-0.007909,-0.009303,-0.019909,0.003579,0.00579,-0.003462,0.000894,0.003498,-0.003542,-0.010456,0.002536,-0.001897,0.004646,0.003574,-0.001047,0.001258,-0.008168,0.012458,-0.022941,0.007471,0.009322,-0.012385,-0.001275,0.002554,0.00658,0.008435,0.000836,-0.006446,-0.001504,0.004423,-0.003565,0.014943,0.002044,-0.002456,-0.001199,0.006808,-0.013511
14427,45262.439999999995,FIRST TRUST E T F VI,-0.008527,0.003344,0.006976,0.006313,0.011739,0.001403,0.003711,-0.003697,-0.002319,0.000795,0.001528,-0.001391,0.00418,0.005088,-0.004257,-0.007134,0.006251,0.000464,-0.012065,0.003368,-0.004761,0.007526,0.009337,-0.005583,0.003442,-0.007106,0.005602,0.00247,-0.005242,0.003366,-0.005679,0.001876,-0.006991,0.004859,-0.007303,0.010845,0.001634,-0.00303,-0.004208,-0.005634,0.000944,5e-06,0.004712,0.006103,-0.003266,-0.003722,-0.000493,0.004701,0.003744,0.006527,-0.002316,0.004642,-0.004159,0.000464,0.004638,-0.001547,-0.00413,-0.00466,0.006086,-0.008376
14630,45228.399999999994,JUMEI INTERNATIONAL HOLDINGS LTD,-0.008565,-0.00216,0.015152,-0.008529,0.012903,-0.002123,-0.008511,-0.019313,-0.002188,-0.057018,-0.018605,0.009479,-0.00939,0.035545,-0.004577,0.002299,0.029816,0.060134,-0.039916,0.0,0.09628,-0.037924,-0.026971,0.01919,-0.008368,-0.025316,0.008658,-0.006438,-0.00432,0.006508,-0.025862,-0.037611,-0.025287,0.002359,-0.004706,0.040189,0.013636,-0.020179,-0.011442,-0.006944,0.006993,0.011574,-0.009153,0.0,-0.020785,-0.016509,0.0,0.004796,0.009547,-0.009456,-0.004773,0.01199,-0.011848,-0.011991,0.002427,0.004843,-0.019277,0.002457,0.007353,-0.012166
90608,45225.96,INUVO INC,-0.032787,0.025424,0.0,0.033058,0.112,0.007194,0.028572,0.013889,-0.013699,0.020833,-0.013605,0.034483,-0.006667,0.087248,0.228395,-0.120603,0.028571,-0.061111,-0.023669,-0.006061,0.018293,-0.053892,-0.012658,0.006282,-0.006243,-0.00641,0.033806,0.004743,-0.031056,0.032051,-0.031056,0.012757,-0.011077,0.036866,-0.030864,0.012739,-0.006289,-0.006329,0.019108,-0.025,-0.00641,0.019355,-0.018987,-0.019355,0.026316,0.057692,-0.048485,0.031847,-0.012346,0.0375,-0.012048,-0.012134,-0.012407,0.0125,-0.018519,-0.025157,-0.006452,-0.012987,0.019737,0.025807
58421,45208.05,FRIEDMAN INDUSTRIES INC,-0.005329,-0.017857,0.003636,0.014493,0.067839,0.045168,-0.008,-0.022581,-0.019802,0.065657,-0.050553,-0.018303,0.047458,0.067961,-0.002273,-0.008352,-0.004594,-0.012308,0.042056,-0.035875,0.032558,-0.013514,0.047184,-0.013081,-0.010309,0.063988,-0.005594,0.004219,-0.001403,-0.008427,-0.032578,0.01757,-0.007194,-0.07971,0.023622,0.030769,-0.005985,-0.005991,0.0,0.010574,0.023916,-0.00292,0.010249,0.007246,-0.025194,0.005181,-0.029369,0.025719,-0.004425,0.022222,-0.014493,-0.058824,0.0125,-0.024691,0.068038,-0.031111,0.015291,-0.018072,0.027607,-0.037313
14096,45200.0,WISDOMTREE TRUST,-0.016386,-0.000476,0.014762,-0.002816,0.020706,0.002591,-0.007183,-0.007411,0.008871,-0.022669,0.000947,-0.008038,-0.003813,-0.000478,-0.004787,-0.006734,0.002713,0.0034,0.009197,0.013909,-0.001244,0.006669,0.006846,0.008243,-0.006322,0.002379,-4.7e-05,0.004183,0.002785,-0.003697,0.002319,-0.005784,-0.006232,0.00229,0.018224,0.005507,0.011228,-0.003882,-0.000453,-0.003876,-0.000214,0.003195,0.000236,0.0088,-0.007608,0.000571,0.004963,0.005308,0.006723,0.008905,0.00353,0.009622,-0.006046,-0.005259,0.008811,0.003493,0.004787,-0.008662,0.002621,-0.015251
82621,45108.0,MILESTONE SCIENTIFIC INC,-0.028571,0.0,-0.058824,-0.0625,0.4,-0.214286,0.030303,0.0,0.002941,0.055718,-0.083333,-0.212121,0.0,0.076923,0.0,0.0,-0.071429,0.038462,0.0,0.037037,0.0,-0.071429,0.038462,-0.037037,-0.038462,0.0,0.0,0.0,0.0,0.08,-0.037037,0.115385,-0.034483,0.0,-0.035714,-0.037037,-0.038462,0.0,-0.04,0.041667,-0.04,0.0,0.166667,0.035714,-0.034483,0.0,-0.107143,0.08,0.0,0.033333,0.039427,0.034483,-0.033333,0.0,-0.007241,0.007294,-0.034483,0.035714,0.034483,0.0
78003,45085.36,VERTEX ENERGY INC,-0.009434,0.304762,0.0,-0.029197,-0.015038,-0.038168,0.007937,-0.047244,-0.009091,0.000834,-0.025,-0.025641,0.070176,0.04918,-0.007812,-0.007874,0.031746,-0.015385,0.007812,0.015504,0.0,0.007634,-0.022727,-0.007752,-0.023438,0.016,-0.015748,0.072,0.007463,0.044444,-0.021277,-0.021739,0.0,0.051852,0.084507,-0.025974,0.0,0.04,-0.025641,-0.006579,-0.046358,0.020833,-0.034014,0.0,-0.028169,-0.021739,0.162963,-0.063694,0.006803,0.02027,-0.039735,0.048276,-0.092105,0.036232,-0.020979,0.014286,-0.021127,0.007194,0.007143,-0.035461
14797,44921.1,CAREDX INC,-0.055556,-0.073529,-0.031746,0.016393,-0.032258,0.0,-0.033333,0.051724,0.016393,-0.048387,-0.033898,-0.017544,0.053572,0.016949,-0.033333,-0.017241,0.0,-0.070175,0.018868,-0.009259,0.009346,-0.148148,0.195652,0.018182,-0.031786,0.023608,-0.045045,0.018868,-0.037037,0.0,0.0,-0.038462,0.02,0.0,-0.019608,-0.02,0.0,-0.020408,0.020833,0.020408,-0.04,-0.020833,0.021277,0.0,0.0,-0.041667,0.021739,-0.021277,0.021739,-0.042553,0.022222,0.0,-0.021739,0.022222,-0.021739,0.0,0.022222,0.021739,0.0,-0.106383
92939,44833.5,ISHARES TRUST,-0.020311,-0.005022,0.006128,0.003225,0.019071,-0.002702,0.001163,-0.010881,0.015969,-0.015997,-0.003543,-0.006205,-0.002437,-0.002875,-0.000357,0.002617,-0.00542,0.00481,0.005871,0.015102,-0.002143,0.002501,0.011761,0.004579,-0.006662,-0.0006,0.007311,-0.002805,0.004571,-0.00315,-0.002044,-0.000246,-0.002984,0.005203,0.013084,0.000201,0.003958,-0.003452,-0.001732,0.001006,-0.004818,0.002787,0.008982,0.006761,-0.006497,0.000282,0.014682,0.003327,0.011086,0.006151,-0.001661,0.005641,-0.001969,-0.001658,0.007536,0.00442,-0.005382,-0.00947,-0.000666,-0.0037
14863,44628.32,VICTORY PORTFOLIOS II,-0.003226,1e-05,0.014898,0.011123,0.014089,0.013019,0.004515,-0.009323,0.000334,-0.010257,0.00758,-0.00382,0.004639,0.007539,4.9e-05,-0.007285,-0.000577,0.008106,-0.010447,0.001227,-0.004902,0.003202,0.013995,-0.014044,-0.006631,-0.01063,0.011064,0.000816,-0.0115,0.011464,-0.016146,0.004701,-0.008748,0.002774,-0.001187,0.016041,0.011306,-0.003584,-0.005409,-0.012124,0.005766,-0.001742,-0.007478,0.015085,-0.008429,-0.002994,-0.004505,0.012471,0.008985,0.001154,0.003026,0.002697,-0.002054,0.001568,0.007339,-0.000998,-0.006779,-0.000245,0.006854,-0.013586
91677,44623.88,HANWHA Q CELLS CO LTD,-0.051661,0.024643,0.044304,0.02303,0.045024,-0.029478,-0.042056,-0.013415,-0.046972,0.019455,0.036896,0.074847,0.0,-0.018276,-0.038361,0.0,0.001209,0.051932,0.008037,-0.015945,-0.055556,-0.006127,0.023428,-0.016868,0.003676,-0.019536,0.017435,0.019584,-0.006002,0.020531,0.007101,-0.01879,-0.021569,0.001224,-0.001223,0.00612,0.012165,-0.004808,-0.002415,-0.029056,-0.029925,-0.002571,0.010309,0.019133,-0.003755,-0.001256,-0.015094,-0.007663,0.029601,0.01625,0.00738,0.040293,0.042254,-0.004505,0.033937,0.039387,-0.010526,0.012766,-0.065126,-0.024719
12840,44407.4651,COMSTOCK MINING INC,-0.019905,0.099338,0.014458,-0.03365,0.02458,0.079568,0.007037,-0.055167,-0.065784,0.070833,-0.073152,-0.004618,0.012231,-0.004167,0.079916,0.034483,0.022097,-0.021986,-0.013863,-0.012158,0.011539,-0.017871,0.075881,0.043181,-0.068644,0.064815,-0.026087,0.0,-0.017857,0.019273,-0.028184,-0.07489,0.011905,-0.024706,-0.003217,0.024203,-0.0449,-0.020619,-0.020211,0.000859,0.043366,0.028807,-0.0232,-0.009009,0.033058,-0.0168,0.009764,0.036664,0.043529,0.042086,-0.070765,0.030385,0.007839,-0.058519,0.059009,-0.007058,-0.057239,-0.014683,0.006444,-0.036815
15218,44067.17,BELLEROPHON THERAPEUTICS INC,0.276596,-0.133333,0.038462,-0.037222,-0.057511,0.036939,0.102342,-0.038922,-0.043284,-0.019612,-0.030105,0.041658,0.089786,-0.043893,0.053622,0.022857,-0.050279,0.047794,-0.00386,-0.040331,-0.045329,0.040177,0.164295,-0.05,0.018212,0.000985,-0.031639,-0.00965,-0.006838,0.183305,0.141091,-0.133206,-0.066177,0.055118,0.028508,0.044841,-0.030556,-0.068625,0.015229,-0.000455,-0.014704,0.023077,-0.045414,0.009767,0.029641,0.027273,-0.001917,-0.015812,0.066066,0.042254,0.378378,-0.117647,0.011222,0.186683,0.37963,-0.127517,-0.076923,0.166667,-0.078571,0.077519
92230,44067.100000000006,SUPERCOM LTD,0.05,0.035714,0.025862,0.008403,-0.011111,-0.014045,-0.002849,-0.04,-0.005952,-0.02994,0.04321,-0.023669,-0.030303,0.03125,0.0,-0.051515,0.015974,-0.031447,-0.016234,-0.046205,0.17301,0.017699,0.057971,0.00274,0.060109,-0.028351,0.029178,0.0,-0.002577,0.002584,-0.036083,0.0,-0.024064,0.027397,-0.018667,0.005435,0.0,0.002703,-0.014825,-0.002736,-0.037037,0.105413,-0.036083,0.016043,-0.026316,0.002703,0.021563,-0.021108,0.021563,-0.010554,0.005333,0.0,-0.05305,-0.014006,-0.028409,-0.01462,-0.031157,-0.016845,-0.043614,-0.039088
46834,43799.93,G E E GROUP INC,-0.028056,0.008247,-0.022495,0.004184,-0.020833,-0.004255,0.044872,-0.02045,0.002088,-0.010417,-0.012632,0.021322,-0.012526,-0.05074,-0.007216,-0.042108,-0.014028,0.012779,0.04367,-0.011236,-0.015318,0.015533,-0.004523,-0.061644,0.032409,0.015719,0.004664,0.045912,0.046635,0.021097,0.002066,0.041237,-0.00198,0.001984,0.007921,0.0,0.013752,-0.001938,0.009709,0.0,-0.012538,0.04191,0.007477,0.018553,-0.010929,-0.042357,-0.082692,-0.035639,-0.004348,0.010917,0.002678,0.005945,-0.014989,0.002174,-0.023861,0.002222,-0.02439,0.002273,0.06576,-0.006383
14417,43646.340000000004,NORTH ATLANTIC DRILLING LTD,0.019231,0.006289,0.0125,-0.009259,-0.006231,0.021944,0.110429,0.060774,0.096354,-0.106888,-0.013298,0.070081,-0.015113,-0.023018,-0.036649,-0.076087,-0.055882,-0.018692,-0.025397,0.123779,-0.081159,0.050473,0.003003,-0.005988,-0.018072,-0.039877,0.025559,0.043614,-0.026866,-0.003067,-0.021538,-0.022013,-0.009646,0.081169,-0.009009,-0.042424,0.072785,-0.020944,0.024405,-0.082353,-0.099359,-0.035587,-0.132841,0.017021,-0.066946,-0.008969,-0.099548,0.015075,0.064357,-0.009302,0.0,-0.014085,0.019048,-0.009346,-0.014151,-0.052632,0.0,-0.010101,0.010204,-0.085859
82678,43497.31,CLEAN DIESEL TECHNOLOGIES INC,0.003861,-0.030769,-0.031746,-0.020492,-0.025105,-0.008584,0.030303,0.0,0.033613,0.028455,-0.031621,-0.081633,-0.008933,-0.080676,0.097561,-0.044444,-0.023256,0.009524,-0.004717,0.042654,-0.022727,0.009302,0.004608,0.004587,-0.013699,0.027778,0.013514,-0.031111,0.022936,-0.013453,-0.077273,0.019704,-0.038647,0.01005,-0.019901,0.005127,0.21206,0.0,-0.008333,-0.092437,-0.009259,-0.03271,0.057971,-0.004566,0.018349,-0.018018,-0.018395,0.009393,0.018519,0.031818,0.044053,0.012658,0.0,0.029167,0.012146,-0.008,0.028226,0.019608,0.057692,0.007273
90604,43470.662399999994,THRESHOLD PHARMACEUTICALS INC,-0.008705,-0.000627,-0.016736,-0.021489,0.000217,-0.033044,0.214029,-0.074074,-0.0378,-0.056329,0.028194,-0.005141,0.005599,0.012848,-0.006342,-0.027872,0.006566,0.0,-0.021309,-0.020218,0.0,0.064172,0.059876,-0.014877,0.001837,-0.001833,-0.012245,-0.011777,-0.022998,0.084956,0.062327,-0.043632,0.001553,-0.050204,0.028571,0.002976,-0.007517,0.012557,0.020866,-0.028924,0.026609,-0.01354,0.009804,0.015534,0.107457,0.051623,-0.052372,0.037769,-0.002003,0.042322,0.149093,-0.057263,0.007407,-0.030588,-0.044296,-0.039841,-0.083816,0.09022,0.025819,-0.020329
15438,43425.0,PROSHARES TRUST,-0.048739,0.012584,0.016423,0.026201,-0.088085,0.022865,0.011861,-0.019838,0.015409,0.00385,0.027527,0.002635,-0.038984,0.023701,-0.035619,-0.010157,0.066231,-0.010499,-0.039346,-0.008283,-0.020418,0.054003,0.077753,0.010425,0.020223,0.041667,0.024854,-0.089428,0.012484,0.010275,-0.057364,0.024601,-0.024853,-0.013391,-0.027145,-0.008101,0.027677,-0.014128,0.028661,-0.038746,0.084239,0.024227,-0.004894,0.031557,0.005562,-0.012643,-0.005602,0.030584,-0.001952,0.019953,0.03529,0.053353,-0.020753,0.015805,-0.01768,-0.025918,-0.006282,-0.001859,0.091282,-0.011608
14348,43254.0,WISDOMTREE TRUST,0.005563,0.002128,-0.000166,0.012482,-0.004195,0.002949,0.004704,-0.001756,0.002094,-0.000418,0.006689,0.001661,-0.000415,0.004148,-0.002891,0.000829,-0.002483,-0.005838,-0.003356,0.005682,-0.000628,0.001332,0.007034,0.005399,-0.002478,0.010766,-0.003277,-0.013564,0.0,0.000417,-0.007497,0.005036,0.000835,0.001252,-0.003333,0.00504,0.002925,-0.002083,-0.000418,0.000418,-0.000835,0.000836,0.001253,0.000417,-0.001667,0.0,-0.002088,0.001255,-0.000418,0.004181,0.002082,0.000831,-0.003321,0.000416,0.002928,-0.0003,0.001135,-0.002917,0.002089,0.002085
