asset_name,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29,2024-03-01,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-08,2024-04-09,2024-04-10,2024-04-11,2024-04-12,2024-04-15,2024-04-16,2024-04-17,2024-04-18,2024-04-19,2024-04-22,2024-04-23,2024-04-24,2024-04-25,2024-04-26,2024-04-29,2024-04-30
TAKEDA PHARMACEUTICAL CO LTD,-0.015069,-0.006954,-0.02521,0.017241,0.001412,-0.012694,0.017143,0.004916,0.002096,0.013947,-0.008253,0.01387,0.01368,-0.005398,-0.006784,-0.001366,0.012996,0.002026,-0.012803,-0.004096,-0.002056,-0.005495,-0.005525,0.020139,0.011573,-0.006056,-0.013541,-0.013727,0.003479,-0.005548,0.009066,0.00622,-0.010302,0.009716,-0.013059,0.003482,-0.018043,0.016961,0.006408,-0.021142,-0.015839,-0.008778,-0.001476,-0.003696,0.010386,0.003671,-0.001463,-0.005861,0.000737,-0.015464,-0.014211,0.003794,-0.006047,0.00076,0.006079,0.009063,0.001497,-0.011211,-0.012094,-0.00306,0.010745,-0.006834
EBAY INC,0.01534,0.005755,-0.014545,0.03218,-0.007501,-0.007558,0.009757,0.024982,-0.054265,0.025529,0.010432,0.019475,0.003222,0.004818,0.010959,-0.006098,-0.002954,0.011623,0.078847,-0.012738,0.016286,0.017898,0.024126,0.008984,0.004749,-0.002757,0.023427,-0.012415,0.029464,-0.003053,-0.000957,-0.016284,0.009153,0.002895,0.000577,-0.011154,-0.003695,-0.002928,0.016445,0.016564,-0.009663,-0.007844,-0.000193,-0.008679,0.012841,-0.00922,0.007367,0.009623,-0.010865,-0.011178,-0.008186,-0.012576,-0.01592,0.010111,0.008809,0.010915,0.006086,-0.001366,0.003126,0.013245,0.014033,-0.022938
NUTRIEN LTD,0.042511,-0.019235,-0.017062,0.005786,-0.014481,-0.012681,0.001223,0.019344,-0.02497,0.000819,0.03173,0.014286,-0.010759,-0.002571,0.073553,-0.016805,0.006198,-0.00728,-0.007898,-0.009856,0.0,-0.024502,-0.001374,0.030851,0.024781,-0.015997,0.006238,-0.004697,0.013213,-0.010991,0.01262,0.00093,-0.013752,0.010929,-0.000559,-0.025923,0.006127,0.009705,0.02092,0.01268,0.010127,-0.004739,0.029121,0.0,0.010144,-0.018147,0.009151,-0.013514,-0.016042,-0.030592,-0.010582,-0.013178,0.00271,0.016213,0.002469,-0.009094,-0.000574,0.000383,-0.00459,0.009606,0.029115,-0.024223
CLOUDFLARE INC,0.006831,0.038447,-0.022142,0.009527,0.021571,0.083503,0.194995,-0.021312,-0.054346,0.044954,-0.030181,-0.026675,-0.00538,-0.029595,0.046062,-0.010254,0.006399,-0.008377,-0.007837,0.010874,0.014004,0.009608,-0.048672,0.015838,0.033439,-0.027395,-0.009491,-0.003194,-0.008786,-0.017623,-0.027704,0.033188,0.0056,0.029526,-0.016024,0.00166,-0.005074,0.03112,-0.025437,0.0029,-0.012083,-0.007213,-0.003159,-0.015,0.031207,-0.008631,0.017518,-0.022371,0.013182,-0.024147,-0.036476,0.007749,-0.033392,-0.014659,-0.0301,0.007016,0.037667,-0.002276,-0.010493,0.014408,0.018634,-0.025098
W E C ENERGY GROUP INC,0.01263,-0.023478,-0.022915,0.003973,-0.002298,-0.009724,0.001938,0.010574,-0.013717,0.002485,0.017613,0.000897,-0.000897,0.016539,-0.013116,0.007796,-0.029292,0.011888,-0.003357,0.01671,-0.001274,0.016967,0.000125,0.018688,0.004063,0.001594,0.005142,-0.013276,-0.002963,-0.004829,0.004976,0.002971,-0.000247,-0.005432,-0.006455,-0.000375,-0.001375,-0.015645,0.032168,0.011579,-0.006819,0.004046,-0.008182,-0.002339,-0.009256,0.013079,0.007131,-0.026737,-0.00414,-0.00529,-0.001013,-0.013817,0.023522,0.010172,0.013923,0.005027,-0.000122,0.008175,0.002178,-0.01594,0.016076,-0.001932
WEST PHARMACEUTICAL SERVICES INC,0.022706,-0.001258,0.043567,0.001635,0.036985,-0.005085,-0.003066,-0.007348,-0.019772,0.024085,-0.140841,0.032364,-0.032786,0.017191,0.010387,0.02095,-0.011294,-0.013763,-0.002735,0.002939,0.001005,0.000195,-0.019064,0.006705,0.022156,-0.008863,-0.003984,0.057256,0.02053,0.03536,-0.02947,0.020897,-7.6e-05,-0.004018,0.004542,-0.004976,-0.014038,-0.000438,0.015146,0.004085,0.000581,-0.020306,-0.001933,-0.00266,0.020486,-0.00368,-0.000509,-0.006652,-0.005619,-0.019557,-0.003132,0.001769,-0.005587,-7.9e-05,-0.01402,0.008897,0.040096,-0.011456,-0.045498,-0.02105,-0.016702,0.008662
VANGUARD SCOTTSDALE FUNDS,0.003487,-0.009073,-0.006782,0.004438,-0.00136,-0.002212,-0.001194,0.000683,-0.008532,0.003098,0.002402,-0.003423,0.001718,-0.002572,-0.000344,0.00258,-0.001201,-0.001202,0.002579,0.001715,0.00376,-0.00171,0.003597,0.001195,0.002046,0.001021,-0.00136,-0.002893,-0.001707,-0.004787,-0.001374,-0.001032,0.002066,0.002406,0.000343,0.003085,-0.001538,0.000856,0.002565,-0.001535,-0.005701,-0.000517,0.00069,0.002584,-0.005155,-0.001554,0.002768,-0.010868,0.000349,0.002964,-0.003824,-0.002617,0.004024,-0.002614,0.000699,0.000349,0.001571,-0.001568,-0.002792,0.0014,0.002621,-0.003138
KEYSIGHT TECHNOLOGIES INC,0.008221,0.007637,-0.009955,0.011807,0.013913,0.019223,0.00211,-0.015168,-0.037216,0.011361,-0.001485,0.003621,-0.00509,-0.06728,0.034713,0.00624,0.01587,0.002691,0.006481,0.003577,0.017952,0.002738,-0.010984,0.008859,0.001018,-0.018944,-0.01419,-0.000394,-0.000723,-0.006646,-0.007684,-0.000601,-0.000868,0.007354,0.023626,0.000972,-0.011724,-0.002032,0.023445,0.003465,-0.008825,-0.008065,0.01535,-0.008071,0.01537,0.009667,0.008189,-0.018744,0.019675,-0.031472,-0.011477,-0.011218,-0.011016,-0.020276,-0.01205,-0.002618,0.014232,-0.001362,0.005662,0.007597,0.011175,-0.015112
DOLLAR TREE INC,0.038356,0.022709,-0.011174,0.004411,0.014989,0.007652,-0.009936,0.023871,-0.021144,0.000501,0.016228,0.008582,0.020367,-0.005879,-0.004607,0.007737,-0.000754,0.021472,-0.018536,0.003695,0.011999,-0.013608,0.018167,0.000402,0.005901,-0.014065,0.007369,0.004631,-0.142094,-0.02484,0.017488,-0.001334,0.007387,-0.000702,-0.006948,-0.011792,0.0035,0.010939,0.038971,0.004906,0.020729,-0.008682,-0.004008,-0.033162,0.007477,-0.01905,-0.006941,0.010995,0.011808,-0.038848,0.001358,-0.01037,-0.002499,-0.012283,-0.001636,-0.002786,0.007149,-0.001387,-0.005719,0.000411,-0.024068,-0.004713
WILLIS TOWERS WATSON PUB LTD CO,0.003979,0.01282,4e-05,0.071828,0.012442,-0.006181,0.006479,0.001251,-0.004923,0.015875,0.008286,-0.000469,-0.006022,-0.002322,0.008655,0.000685,-0.009187,0.000145,0.000436,-0.009339,-0.005246,0.003356,-0.001323,0.011556,-0.001855,-0.002369,-0.006357,0.011067,-0.000291,-0.003274,-0.007482,0.006876,-0.003214,0.006485,-0.000728,-0.004736,0.001867,0.001534,0.009703,-0.003334,-0.005673,-0.02059,0.005564,-0.011066,0.017348,-0.013103,-0.008564,-0.004791,-0.013342,0.0,-0.006992,-0.005029,0.008087,0.014348,0.005818,0.002457,-0.005619,0.003034,-0.028584,-0.023237,0.005898,-0.00511
RAYMOND JAMES FINANCIAL INC,0.002814,0.017558,-8.9e-05,-0.009518,-0.002784,0.009546,0.024799,0.018715,-0.018115,0.01549,0.014997,0.000422,-0.017217,0.003263,0.013952,0.001013,0.00059,0.008934,0.006015,-0.000913,-0.002078,0.006663,0.005129,-0.002552,-0.002063,-0.006037,-0.011481,0.00101,0.008912,0.0,0.006333,0.001656,0.010169,0.004174,0.02771,-0.004044,0.006927,-0.008382,0.015949,0.011538,0.000779,0.001478,0.006992,-0.016974,0.006907,0.013251,-0.01477,-0.00734,-0.020688,-0.015663,-0.000245,-0.005305,0.000574,0.000164,0.013447,0.01521,0.013229,0.003146,-0.043829,-0.000738,0.010914,-0.00966
TARGA RESOURCES CORP,0.012712,-0.000697,-0.004769,0.007596,0.009627,0.009764,-0.009215,0.016305,-0.000791,-0.001131,0.055807,0.039348,-0.005983,0.011519,0.009131,-0.013522,0.005462,-0.00492,0.003296,0.008624,0.011197,0.01661,0.01515,0.017265,0.004219,-0.008594,0.007416,0.009082,0.008242,-0.007329,0.003124,0.013117,0.0163,-0.000275,0.017693,-0.000991,0.006402,-0.008601,0.003615,0.008465,0.002143,0.009445,0.023921,-0.014138,0.014078,0.0,-0.013452,0.00236,0.005668,-0.005549,-0.003052,-0.002361,-0.01613,-0.00401,0.010199,0.007882,0.019331,0.007672,0.006672,-0.006968,0.009327,-0.026792
ARES MANAGEMENT CORP,0.009384,0.028707,-0.013001,0.02,0.014647,0.051998,0.008558,0.00256,-0.015687,0.013342,-0.011192,-0.001553,-0.017485,-0.007466,0.017703,-0.015304,-0.004549,-0.005636,0.005285,0.010514,0.003694,0.020733,-0.002649,0.001476,-0.001253,-0.010697,-0.01126,0.010936,0.005073,-0.007497,-0.005046,-0.014685,0.015365,0.010063,0.023071,-0.019842,-0.000598,0.001271,-0.005076,-0.002251,-0.004437,-0.01201,0.009021,0.001667,0.014826,0.007454,-0.010062,0.001794,0.000224,-0.020288,-0.015607,0.012297,0.006188,-0.007593,-0.008952,0.019146,0.034013,-0.004029,-0.01633,-0.000823,0.009579,-0.013417
TECK RESOURCES LTD,0.008998,-0.016349,-0.030723,0.005456,-0.006977,-0.012751,-0.024776,0.017838,-0.017525,0.018649,0.014858,0.011765,-0.020672,0.005541,0.013645,0.02511,-0.020202,-0.012371,-0.022182,0.025354,0.020302,0.004847,-0.017517,0.021705,0.040465,0.004861,0.004112,0.017345,0.081696,-0.017673,0.00201,-0.010475,-0.018243,0.032118,-0.005112,-0.025916,-0.010092,-0.001854,0.019499,0.04235,0.010485,0.001513,0.033024,-0.019641,-0.004049,0.004922,0.046423,0.004884,-0.016403,-0.013795,-0.002923,-0.013191,0.001485,0.011017,-0.012364,-0.026947,-0.007196,-0.001977,0.090229,0.016956,0.013696,-0.036812
CARDINAL HEALTH INC,-0.037458,-0.015604,0.001643,0.004246,0.015374,-0.027822,0.02161,-0.012673,0.007141,-0.007762,0.013424,-0.004669,0.008808,0.001993,0.01487,0.008773,0.020168,-0.005985,0.018703,0.002866,0.012413,-0.006439,0.002486,-0.020368,0.027572,0.013196,0.002692,0.001212,-0.039267,-0.010353,0.006186,-0.004068,0.024419,-0.008507,0.00572,-0.013508,0.0,0.005315,0.008423,-0.001239,0.00143,-0.007228,-0.002876,-0.007302,-0.001816,-0.004094,-0.012789,-0.001203,-0.014082,-0.012404,0.018364,0.001308,-0.006065,-0.004882,0.02066,-0.049543,0.005251,0.001645,0.002608,-0.00578,-0.002907,0.001263
FIFTH THIRD BANCORP,-0.013435,0.002072,-0.015953,0.004803,-0.003287,0.000899,0.007787,0.01367,-0.037819,0.021024,0.011638,0.000885,-0.003831,-0.009172,-0.002687,0.003593,-0.007458,0.02104,-0.011481,0.022633,0.000874,0.032296,0.024521,-0.008528,0.009434,-0.000275,0.009623,-0.000817,-0.012538,-0.022357,-0.005082,0.01504,-0.009505,0.033305,0.010926,-0.017293,-0.003299,-0.006069,0.02942,0.012793,-0.013706,-0.019619,-0.003891,-0.015625,0.000567,0.024646,0.006082,-0.043968,0.002012,-0.009466,0.002606,-0.015309,0.000293,0.003519,0.059322,0.008276,0.013954,0.004587,-0.011013,0.002173,0.00271,-0.014595
ZIMMER BIOMET HOLDINGS INC,0.013137,-0.007308,-0.0076,0.017869,-0.000392,-0.035359,-0.001951,0.024837,-0.021375,-0.010718,0.021011,0.002492,0.002165,0.026964,0.00148,0.004979,-0.017805,-0.00402,-0.017726,0.001853,-0.002814,0.012096,-0.005816,0.008415,0.012159,-0.004868,0.010257,0.001328,-0.012636,-0.006794,-0.004454,0.006311,0.005557,-0.001026,0.004268,0.001023,0.005582,-0.000313,0.038946,-0.004751,-0.016897,-0.009865,0.011987,-0.018845,-0.001803,-0.005026,0.021391,-0.012983,-0.001566,-0.023839,-0.003856,-0.015565,-0.006308,-0.016241,0.000838,0.011304,0.006127,-0.00288,-0.011719,-0.00334,0.019774,-0.011749
DOVER CORP,0.0452,0.014053,0.007811,0.005188,-0.002176,-0.002243,0.002623,0.00897,-0.013212,0.006632,0.010877,-0.007255,-0.008547,0.001937,0.016772,0.006255,0.004144,-0.004187,0.004754,0.006206,0.01161,0.003347,-0.003515,0.021821,0.005734,-0.005061,-0.000526,0.025331,0.011126,-0.012132,0.002627,-0.006324,0.004128,0.002341,0.013386,-0.008375,-0.005952,-0.003307,0.01396,-0.000169,-0.009369,-0.010255,0.003569,-0.006596,0.015243,0.001365,0.007213,-0.019848,-0.003164,-0.007041,-0.008079,0.002871,-0.009699,-0.005251,0.007295,0.002591,0.011804,-0.004933,0.044739,0.005918,-0.000722,-0.00411
ICON PLC NEW,-0.001418,0.0,0.020307,-0.001166,0.013485,0.017766,0.016944,-0.001544,-0.01043,0.063856,-0.008814,-0.003826,-0.019202,0.004304,0.100702,0.002617,0.01445,0.011703,0.003039,-0.008719,0.015252,0.017665,0.012769,0.000388,0.013051,-0.015765,-0.006754,0.017991,-0.014363,0.00054,0.003237,-0.006721,0.006857,0.002838,0.004587,-0.015655,-0.006627,0.000334,-0.001243,0.019575,-0.012561,-0.027311,-0.004897,-0.024635,0.018041,0.006681,-0.00567,-0.020775,-0.000384,-0.020455,-0.022484,-0.017017,-0.006836,-0.000685,-0.012302,0.033654,0.028597,0.009757,-0.030248,0.027426,-0.013525,-0.020583
T ROWE PRICE GROUP INC,0.013094,-0.001183,-0.013669,0.006837,0.006882,-0.007473,-0.023689,0.034421,-0.047732,0.015467,0.017864,0.005542,0.005052,-0.000731,0.01436,0.000812,-0.004775,0.003621,0.01344,0.008901,0.001147,0.027053,-0.002488,0.006365,-0.00094,0.009068,-0.002628,0.001785,-0.002121,-0.01233,-0.000435,0.00148,-0.001739,0.027606,0.021525,-0.015928,-0.002445,-0.003718,0.025193,0.00877,-0.013287,-0.014547,-0.000506,-0.01882,0.003269,0.007802,0.017865,-0.025658,0.009779,-0.021492,-0.00816,-0.018731,-0.006422,-0.02397,9.2e-05,0.025476,0.003946,-0.007861,-0.020079,0.047689,-0.017015,-0.022395
EQUITY RESIDENTIAL,0.012793,-0.012959,-0.027589,0.011451,-0.006083,0.00646,-0.005743,0.005776,-0.018074,0.008945,0.028986,-0.005302,0.001499,0.018463,-0.012902,-0.003971,-0.022924,0.011051,0.004204,0.008205,0.008803,0.034903,-0.009227,0.005299,0.005111,0.007628,-0.008674,-0.008431,0.015562,-0.014692,0.010582,-0.010313,-0.002565,0.007393,0.012285,-0.009535,-0.010294,-0.004388,0.021384,0.00863,-0.026303,-0.009927,0.009533,-0.002605,0.008652,0.03253,0.010502,-0.023422,-0.0027,-0.017519,-0.016696,-0.016156,0.012232,0.009601,0.009018,0.01625,0.008794,0.024093,0.004179,0.004007,0.002456,-0.013783
TAKE TWO INTERACTIVE SOFTWR INC,0.008489,0.004028,-0.017904,0.016219,0.0174,0.000177,-0.086616,0.002324,-0.011464,0.014529,0.007963,-0.022808,-0.009388,-0.005463,0.008802,-0.009381,-0.008609,-0.011823,-0.003109,-0.003729,0.023208,-0.026673,-0.016333,-0.000278,0.007714,-0.008827,0.014889,-0.009186,0.002491,-0.00773,0.000974,0.004934,0.004011,0.022245,0.025197,0.001906,-0.041454,0.003627,0.001705,0.010686,0.010169,-0.002867,0.014441,-0.014104,0.009693,0.01728,0.006834,-0.016678,-0.005128,-0.026893,-0.013377,0.001032,-0.015744,-0.017603,-0.000284,-0.004552,0.012575,0.007832,0.004201,0.007251,-0.001384,-0.01012
ISHARES TRUST,0.001484,-0.003164,-0.001953,0.00159,-0.000366,-0.000244,-0.000367,0.000122,-0.003178,0.001471,0.000979,-0.001223,0.000612,-0.000857,-0.000123,0.00049,-0.000735,0.0,0.00098,0.000612,0.001963,-0.00098,0.000735,0.000245,0.001225,0.000489,-0.000856,-0.000979,-0.00049,-0.000858,-0.000613,0.000123,0.000859,0.001594,0.0,0.000734,-0.000489,0.000245,0.001101,-0.000611,-0.002073,0.000492,0.000737,0.000982,-0.001595,-0.000983,0.000984,-0.004055,0.001234,0.000616,-0.000369,-0.000616,0.00074,-0.000493,0.000246,0.000493,0.000862,-0.000369,-0.000738,0.000246,0.000493,-0.001231
M & T BANK CORP,-0.046126,0.013361,-0.003821,-0.005339,-0.013609,0.008814,0.012992,0.025501,-0.029255,0.025842,0.011384,0.004357,-0.006869,-0.001747,0.006272,0.00087,-0.017524,0.022479,-0.004325,0.011656,-0.010949,0.022204,0.027939,-0.015432,0.012214,-0.004394,0.00063,0.002871,-0.000349,-0.019904,0.001354,0.002846,-0.009366,0.025643,0.018577,-0.025369,0.001055,-0.007519,0.025278,0.00442,-0.015264,-0.017945,-0.011376,-0.00676,0.004344,0.013409,0.001352,-0.041915,0.002373,-0.004586,0.047414,-0.025188,0.01201,0.00187,0.029289,0.016041,0.0081,0.00749,-0.007164,-0.00354,-0.005875,-0.007765
AMERICAN WATER WORKS CO INC,0.009837,-0.015011,-0.014916,0.008229,0.001122,-0.000984,0.003037,0.011784,-0.03122,0.005844,0.031375,-0.011589,-0.013516,0.004705,-0.016841,-0.006016,-0.012862,0.005109,-0.001017,0.005343,0.009617,0.016878,-0.020049,0.008804,-0.01413,-0.001433,0.015957,-0.009557,0.011411,-0.01709,-0.01131,0.000768,0.006568,0.000763,0.001016,-0.003891,-0.00518,0.005976,0.031059,0.005844,-0.015629,-0.006151,-0.005269,0.012192,-0.015451,0.012656,0.015248,-0.029052,-0.004142,-0.010609,-0.005061,-0.018624,0.013882,0.016898,0.00997,0.006244,0.005115,0.01243,0.001566,-0.006335,0.012419,0.000327
N V R INC,0.019225,0.015069,-0.020913,0.023151,0.011986,0.008891,-0.005169,0.022724,-0.035212,0.02078,0.004398,-0.019121,0.003974,-0.003032,0.018354,0.006831,-0.002003,-0.003494,0.005552,0.00535,0.008069,-0.004588,-0.007414,0.015032,-0.003498,-0.003555,-0.003918,0.012853,0.003017,-0.024111,0.000839,0.008587,0.021059,0.021422,0.005467,-0.00378,-0.008111,-0.005318,0.014716,0.014938,-0.009098,-0.0216,0.007819,-0.015706,0.015134,-0.004646,0.012921,-0.039474,0.012934,0.007838,-0.007232,-0.013456,0.00169,0.004214,-0.002241,0.015848,0.003628,-0.004701,-0.009397,-0.010092,-0.013998,-0.013415
RESTAURANT BRANDS INTL INC,0.016906,-0.001134,-0.023831,-0.01395,0.00655,0.004555,-0.002202,0.01623,-0.044845,0.023542,-0.006534,0.015391,-0.011012,-0.008122,-0.00449,0.00995,0.003284,-0.011521,0.012848,0.015431,0.000773,0.004504,0.013707,0.026665,-0.007632,-0.011412,0.007779,0.019298,0.010749,-0.014622,-0.031028,0.019871,0.003971,0.006428,-0.005443,-0.014179,-0.007444,-0.000254,0.005849,0.004298,-0.012587,-0.006628,-0.015912,-0.027644,-0.000268,-0.002414,-0.001748,-0.023707,-0.003725,-0.013018,-0.010383,0.004112,-0.001271,0.008907,0.000841,0.026323,0.014325,-0.009818,-0.007471,0.010264,0.000271,0.027221
AXON ENTERPRISE INC,0.014615,0.016977,0.001868,0.007729,0.023164,0.013297,0.007361,-0.015758,-0.008474,0.024163,0.0072,-0.010961,-0.007783,-0.01483,0.029614,-0.003351,0.003547,0.000847,0.137591,-0.005983,0.022384,0.017916,-0.014943,-0.000413,0.000508,-0.007426,-0.005947,0.001415,-0.014741,-0.001141,0.003981,0.0026,0.011931,0.006888,0.005759,0.000728,-0.002687,0.011634,-0.010967,-0.008744,-0.004826,-0.006455,-0.00084,-0.007344,0.010006,0.004227,0.000193,0.022457,0.018318,-0.040976,-0.024131,-0.009891,-0.001632,-0.007438,-0.013391,0.000664,0.026413,0.002819,0.012665,0.006498,0.016449,0.001149
WHEATON PRECIOUS METALS CORP,0.024963,-0.017485,-0.015042,0.009895,-0.006177,-0.016288,-0.008932,0.001319,-0.049835,-0.001386,0.025683,0.001805,-0.004278,-0.078697,-0.027982,0.006566,-0.016809,0.00791,0.006582,0.035966,0.018937,0.018823,-0.000935,0.026217,0.009352,0.010396,0.005144,-0.006676,0.021281,-0.012503,-0.013328,-0.005853,-0.018116,0.041052,0.005538,-0.011016,0.000446,-0.005789,0.036282,0.018587,0.014004,0.032329,0.038837,-0.020748,0.010794,-0.010085,0.018777,0.006078,0.025531,-0.015583,-0.011197,0.000781,0.027507,0.00038,-0.000759,-0.021463,0.018634,0.001524,0.02226,0.005025,-0.008148,-0.026512
TELUS CORP,0.012291,-0.022627,-0.024845,0.007527,0.003448,-0.02291,0.029308,0.003417,-0.030647,0.01171,0.018519,0.008523,0.007887,0.002236,0.006693,-0.002216,-0.019989,0.003399,-0.016375,0.001148,0.006881,-0.013667,-0.00866,0.01922,0.009143,-0.004002,-0.000578,-0.009827,-0.011675,-0.025399,0.003636,-0.002415,-0.002421,0.012743,-0.010785,-0.031496,-0.012508,-0.0057,0.013376,0.006285,-0.007495,0.003147,0.003764,-0.0025,0.003759,0.013109,0.011707,-0.013398,-0.001235,-0.020396,-0.006309,-0.004444,0.005102,0.001269,0.008872,0.009422,0.008712,-0.00802,0.001244,-0.001863,0.003734,-0.00372
CHENIERE ENERGY PARTNERS L P,0.001323,-0.020947,-0.010216,-0.015093,0.001615,0.003628,0.004016,0.023,-0.018964,0.011359,0.014975,0.009707,0.002115,0.012471,-0.029752,0.015234,-0.019815,-0.015702,-0.016152,-0.014593,0.000411,0.005551,-0.003476,0.014362,-0.015777,0.003699,0.002457,-0.008374,-0.008239,-0.006438,0.014423,-0.005976,0.019901,0.021341,0.006567,-0.02412,0.003849,-0.015944,0.006973,0.005906,0.000203,0.004049,0.012298,-0.018124,-0.01785,-0.010739,-0.007098,-0.009882,-0.001699,-0.006594,-0.011777,0.011268,-0.000428,0.044802,0.012105,-0.013582,-0.01418,0.003961,0.005399,0.012185,0.028566,-0.038881
PULTE GROUP INC,0.020754,-0.007121,-0.015287,-0.017058,0.00429,0.002427,-0.00155,0.025024,-0.034822,0.017843,0.006357,-0.029001,0.015673,0.005629,0.01023,0.010126,0.00435,0.006215,-0.004024,0.018322,0.026112,-0.001619,-0.005224,0.008963,0.021177,-0.009842,-0.016241,0.011818,0.018902,-0.038152,0.010755,-0.006492,0.011164,0.023158,0.01816,0.00336,-0.006526,0.002593,0.017415,0.022117,-0.018156,-0.035717,0.012434,-0.015395,0.022049,-0.011173,0.002955,-0.051911,0.010786,0.002803,-0.018938,-0.017741,-0.006644,-0.00179,-0.005002,0.022764,0.04572,-0.004434,-0.008017,0.021911,0.006678,-0.027409
BROWN & BROWN INC,0.004642,-0.001285,-0.001287,0.010569,0.006632,0.012923,0.013133,-0.000741,0.000123,0.015442,0.006448,-0.000484,0.000121,0.001693,0.015452,0.001426,-0.002255,0.000714,0.007966,-0.006723,-0.005581,0.002508,0.001787,0.01201,0.008695,-0.007688,-0.003639,0.012017,-0.00454,-0.006081,-0.000588,0.000824,0.005529,0.014272,-0.007612,-0.000465,-0.001163,0.006054,0.00972,0.003209,-0.013937,-0.009384,-0.000234,-0.018131,0.014415,0.004228,-0.01111,-0.011353,-0.011364,-0.009074,-0.010623,-0.001358,-0.003707,0.006326,0.012819,0.004016,0.005212,-0.009647,0.001826,-0.009966,0.000982,0.0
JOINT STOCK COMPANY KASPI KZ,0.004811,0.002285,-0.013355,0.00088,-0.010445,-0.026222,0.022478,-0.028903,0.007699,0.037747,0.036703,0.012826,0.049817,-0.004187,0.002503,0.033254,-0.001353,0.00871,-0.0071,0.004831,0.021541,0.003389,-0.021484,0.046213,-0.031525,0.006056,-0.01091,0.044504,0.011608,0.033794,-0.019326,0.012428,0.008067,0.035314,0.008569,0.015327,-0.009025,0.025664,0.016386,0.021601,0.01819,0.006566,0.02503,-0.024345,0.006902,-0.06975,-0.043239,-0.016926,-0.000517,-0.019706,-0.006076,0.008721,0.016578,-0.016044,0.031097,-0.004666,0.067807,-0.055208,0.001033,0.032669,-0.033716,0.01456
FRANCO NEVADA CORP,0.023372,-0.031865,-0.017902,0.015285,0.00879,0.005747,0.003134,0.003583,-0.024078,-0.002627,0.03781,-0.011419,-0.009351,-0.007588,-0.008206,0.012787,-0.008262,-0.016568,-0.000952,-0.000953,0.020313,0.02318,0.027862,-0.026751,0.024929,0.024768,-0.010955,-0.003252,0.027868,-0.014976,0.000262,0.018693,-0.019551,0.024751,-0.004694,-0.019208,0.004197,-0.009055,0.030487,0.015943,0.015861,-0.010244,0.005091,-0.010713,0.026694,-0.017742,0.013734,-0.001724,-0.002139,-0.026954,-0.013892,0.005927,0.028779,0.009961,-0.001644,-0.026756,0.009305,-0.002598,0.021427,0.01127,0.003579,-0.024074
WESTERN DIGITAL CORP,0.00262,0.01324,0.00533,-0.000342,-0.008725,-0.014153,-0.005252,0.0088,-0.034543,0.013372,-0.001248,-0.035886,0.002407,-0.013671,0.043267,0.006463,0.018195,0.007008,-0.000348,0.034981,0.081218,0.000311,-0.012904,0.019058,-0.006491,-0.019913,-0.015079,0.014827,-0.007782,-0.026889,-0.016612,-0.008028,0.00843,0.015215,0.049737,0.003138,0.016265,0.048784,-0.007484,0.00887,0.038247,-0.028511,0.040535,-0.01508,0.036433,-0.002189,-0.004112,-0.005506,0.022837,-0.024966,-0.022552,0.008945,-0.012525,-0.026365,-0.033226,0.01514,0.042804,-0.005292,-0.001582,0.02765,-0.02102,0.013885
VERALTO CORP,0.001304,0.000651,-0.013925,0.024416,0.045607,0.01725,-0.005208,0.016681,-0.015689,0.024699,0.028141,-0.005774,-0.003717,-0.00478,0.006795,0.00896,-0.004613,0.017148,-0.002506,-0.013132,0.003934,0.011296,0.008662,0.004181,0.005064,-0.000672,-0.005602,-0.003718,0.007577,-0.009764,-0.019608,0.006127,0.004711,0.007777,0.0202,-0.004894,-0.000671,-0.001566,0.006386,-0.012035,-0.012633,-0.010966,0.007738,-0.006418,0.004614,0.00666,0.017452,-0.011211,-0.008957,-0.000458,0.0285,0.011462,-0.003741,-0.019326,0.001013,0.026325,0.027294,-0.014085,0.015043,0.003519,0.008181,-0.012752
D T E ENERGY CO,0.019446,-0.022239,-0.011039,0.002791,0.009692,-0.009409,0.001727,0.018868,-0.018801,0.009101,0.023165,0.000278,-0.001484,0.014121,-0.019604,0.013362,-0.020839,0.010736,0.007174,0.002313,-0.002215,0.015632,0.00173,0.016092,0.008053,0.00142,0.001152,-0.018327,0.001623,-0.015037,0.001006,0.009218,0.00886,-0.003712,-0.008088,-0.002474,-0.004225,-0.011898,0.038925,0.007547,-0.012574,0.003251,-0.007471,-0.006349,-0.004199,0.003666,0.003379,-0.029398,-0.004782,0.001131,-0.006871,-0.021986,0.020058,0.011494,0.019628,0.014277,0.0,0.012986,-0.003676,-0.014576,0.011961,-0.004602
